infinitive_latin,frequency
захватати,10
ионако,10
одбацивати,10
спасити,10
удрити,10
одоздо,10
поштедети,10
тобоже,10
sniti,10
kad,10
zračiti,10
gusto,10
otpremiti,10
smoći,10
pakosno,10
odmaknuti,10
neznano,10
oderati,10
krčiti,10
obuti,10
tepati,10
ustupati,10
žderati,10
vejao,10
besprekorno,10
doživjeti,10
točiti,10
naletati,10
otkačiti,10
zadovoljavati,10
tuda,10
istresti,10
prijati,10
nasrtati,10
odsvirati,10
opteretiti,10
dostojno,10
oivičiti,10
snimiti,10
snimati,10
diktirati,10
priložiti,10
obdariti,10
vrpoljiti,10
nikud,10
presedeti,10
naseliti,10
odletati,10
posvađati,10
potčiniti,10
podati,10
raštrkati,10
treštati,10
sazreti,10
saginjati,10
zamotati,10
dopuniti,10
snabdevati,10
rasipati,10
zaslepljivati,10
starati,10
ubacivati,10
udvarati,10
preživljavati,10
vedro,10
sakrivati,10
ukupno,10
istopiti,10
zaokupiti,10
specijalno,10
imatati,10
takmičiti,10
prohujati,10
zavoditi,10
raznositi,10
ispoljiti,10
šiti,10
udostojiti,10
zatrubiti,10
saslušavati,10
preletati,10
nažao,10
prestići,10
poturiti,10
uletati,10
okružavati,10
otkotrljati,10
mašiti,10
rezervisati,10
dolikovati,10
izbuljiti,10
klecati,10
izmamiti,10
izrasti,10
brbljati,10
protegnuti,10
otpadati,10
hrkati,10
suj,10
tamno,10
zaklati,10
uspavati,10
dodijati,10
posrediti,10
naviknuti,10
pozliti,10
метати,10
погасити,10
закопати,10
метнути,10
осјећати,10
свитати,10
нарасти,10
pogasiti,10
osjećati,10
naspavati,10
rasrditi,10
ројити,10
порицати,10
одевати,10
заболети,10
постидити,10
касабало,10
допуњавати,10
одупирати,10
отровати,10
наложити,10
стишавати,10
разнети,10
заповедати,10
неосетно,10
избегнути,10
засновати,10
сустизати,10
поручивати,10
помицати,10
одрасти,10
мудро,10
срицати,10
уназад,10
дотад,10
навикавати,10
сабрати,10
наговарати,10
разорити,10
поштедити,10
распоредити,10
разумевати,10
kasabalo,10
podešavati,10
raskopčati,10
žalostivo,10
izjahati,10
proseći,10
neprirodno,10
podmuklo,10
sustići,10
uređivati,10
popaliti,10
nadzirati,10
poručivati,10
zanijeti,10
trepteti,10
zakrpiti,10
potiskivati,10
zavarati,10
prepuštati,10
zvanično,10
isplakati,10
potcenjivati,10
upoređivati,10
raspoznati,10
međusobno,10
ježiti,10
zgrešiti,10
zabrinuti,10
prilagoditi,10
prolomiti,10
pogaziti,10
opomenuti,10
уснити,10
засебно,10
унајмити,10
назрети,10
сисати,10
чешљати,10
сем,10
смрдети,10
ослонити,10
припремати,10
утећи,10
препознавати,10
наденути,10
доживљавати,10
рабити,10
ugraditi,10
osakatiti,10
unajmiti,10
uslišiti,10
pišati,10
smrdeti,10
buktati,10
znatno,10
očitati,10
presvlačiti,10
ugrejati,10
rabiti,10
izdužiti,10
zapečatiti,10
pridavati,10
zalediti,10
stigati,10
oslepeti,10
raščistiti,10
koriti,10
pomučiti,10
противити,10
izlivati,10
potkazivati,10
извештавати,10
izbečiti,10
smilovati,10
izvršavati,10
sporiti,10
naliti,10
poživeti,10
službeno,10
provocirati,10
gostovati,10
napijati,10
zvečnuti,10
zasijati,10
tovariti,10
kategorički,10
spaljivati,10
naplatiti,10
otskočiti,10
poletjeti,10
štrajkovati,10
agitovati,10
potsmešljivo,10
vaskrsnuti,10
sarkastično,10
nezadrživo,10
glupavo,10
šiknuti,10
razmakati,10
ометати,9
чамити,9
омогућавати,9
одмаћи,9
уливати,9
збуњено,9
стегнути,9
ближити,9
зазвонити,9
послушно,9
запињати,9
успорити,9
правилно,9
оковати,9
загорчавати,9
ишчупати,9
одређивати,9
апсолутно,9
мутити,9
прошетати,9
успешно,9
дочепати,9
намештати,9
спалити,9
упола,9
удесно,9
исказати,9
стрести,9
стидети,9
нерадо,9
измицати,9
премештати,9
пресецати,9
мучно,9
окупљати,9
усредсредити,9
мазати,9
пословно,9
латити,9
распалити,9
зинути,9
дрхтети,9
забринуто,9
обузимати,9
прикупити,9
узнемиривати,9
охладити,9
најурити,9
светити,9
истрчавати,9
ископати,9
превозити,9
лукаво,9
загазити,9
клизити,9
уочити,9
ходити,9
изнова,9
смањити,9
ослабити,9
скраћивати,9
удавити,9
ужаснути,9
цедити,9
богато,9
отпасти,9
буљити,9
сусрести,9
тајно,9
уделити,9
доделити,9
наметати,9
отежати,9
овуда,9
уздати,9
тужити,9
лепршати,9
дневно,9
обуставити,9
поколебати,9
застајкивати,9
разбијати,9
рецитовати,9
сипати,9
облачити,9
одгонетнути,9
запретити,9
наплаћивати,9
сударити,9
обавештавати,9
изнајмити,9
смркнути,9
приметно,9
појити,9
бесплатно,9
повијати,9
пореметити,9
завалити,9
тупо,9
čamiti,9
omogućavati,9
neodređeno,9
lediti,9
bogzna,9
denuti,9
spotaknuti,9
tamo-ati,9
zamalo,9
zaploviti,9
dohvatati,9
porazmisliti,9
skupa,9
svojeručno,9
odlepiti,9
određivati,9
hipnotisati,9
preuzimati,9
vredno,9
setno,9
štipati,9
raspustiti,9
umanjivati,9
potresati,9
baratati,9
bataliti,9
zaključavati,9
natopiti,9
drmusati,9
pobedonosno,9
ubosti,9
svetiti,9
sabijati,9
nedeljno,9
bodriti,9
smrkla,9
živahno,9
zasmejati,9
spokojno,9
razonoditi,9
zagnjuriti,9
potezati,9
zastenjati,9
ručavati,9
uzrujavati,9
neuporedivo,9
šištati,9
gurkati,9
zastupiti,9
buljiti,9
pogotovo,9
okomiti,9
udeliti,9
blagonaklono,9
prespavati,9
razmatrati,9
uludo,9
očajavati,9
rastopiti,9
nametati,9
odbrojati,9
otežati,9
saosećajno,9
zašuštati,9
sniziti,9
šljapkati,9
čupati,9
pojačavati,9
uredno,9
zastajkivati,9
pretrpeti,9
uletiti,9
proučiti,9
prevlačiti,9
brigati,9
odjedared,9
razvaliti,9
zapretiti,9
precizno,9
belasati,9
gnjaviti,9
naplaćivati,9
sudariti,9
pokuljati,9
filozofski,9
zijati,9
obložiti,9
gordo,9
pobeđivati,9
oglašavati,9
privezati,9
jednoglasno,9
usvojiti,9
munuti,9
odstraniti,9
odustati,9
uskočiti,9
vaspitavati,9
doprineti,9
pridržati,9
konstatovati,9
smestati,9
iskrcati,9
zarezati,9
polegati,9
preminuti,9
pomirisati,9
slabiti,9
potući,9
razbuditi,9
filozofirati,9
maziti,9
olako,9
provirivati,9
raseći,9
uokviriti,9
макнути,9
протерати,9
оволико,9
измешати,9
замарати,9
poleći,9
smijati,9
ovoliko,9
osvrtjeti,9
неминовно,9
узидати,9
привикавати,9
презирати,9
предано,9
заплитати,9
хукати,9
измишљати,9
сјахати,9
расклопити,9
изблиза,9
помиловати,9
доставити,9
снажно,9
набујати,9
одложити,9
одошити,9
ласкати,9
усталити,9
изгинути,9
шишати,9
изломити,9
поверовати,9
отпочити,9
скидјети,9
сређивати,9
закључивати,9
изузетно,9
одушевљавати,9
скривати,9
посвећивати,9
одлежати,9
neminovno,9
uzidati,9
predano,9
razmileti,9
carevati,9
ispravljati,9
sašaptavati,9
nadolaziti,9
ugoditi,9
stražiti,9
cičati,9
rasklopiti,9
oborisati,9
izbliza,9
produživati,9
dastiti,9
mrsiti,9
premirati,9
nametnuti,9
nanositi,9
laskati,9
ustaliti,9
izginuti,9
izlomiti,9
iznenađivati,9
popušiti,9
načeti,9
okušati,9
suočiti,9
žaletati,9
osnivati,9
preliti,9
umrtviti,9
sroditi,9
pritiskati,9
školovati,9
prozući,9
odaditi,9
ganuti,9
prožeti,9
plamteti,9
zadugo,9
obezglaviti,9
grmiti,9
rezati,9
suknuti,9
proturiti,9
kročiti,9
једновремено,9
мотрити,9
опажати,9
разазнавати,9
определити,9
ујести,9
nadošiti,9
izdiktirati,9
žmuriti,9
nauditi,9
stojati,9
istrošiti,9
razaznavati,9
dovići,9
trgati,9
opredeliti,9
ustvari,9
obrasti,9
mamiti,9
gotoviti,9
razvesti,9
ostarjeti,9
usmeriti,9
izliti,9
otkucati,9
nagaziti,9
pogrbiti,9
zabacivati,9
под,9
priteći,9
komešati,9
zazviždati,9
obuzdavati,9
umotavati,9
zalupati,9
napatiti,9
pod,9
kanuti,9
jedared,9
proletjeti,9
jebati,9
proganjati,9
omrznuti,9
čučnuti,9
udobno,9
gužvati,9
istovarivati,9
taknuti,9
nepotrebno,9
telegrafisati,9
заложити,8
звецкати,8
подарити,8
супротно,8
истурити,8
исповедити,8
испружити,8
убудуће,8
секирати,8
фино,8
одмаглити,8
кудикамо,8
извољети,8
уследити,8
одскакати,8
завити,8
превијати,8
иронично,8
узбуђено,8
ређати,8
набрајати,8
извинити,8
усрдно,8
досезати,8
уозбиљити,8
тепати,8
уложити,8
снабдети,8
поцрвенети,8
уступати,8
грабити,8
протећи,8
ждерати,8
удаљавати,8
грчити,8
проживети,8
остарити,8
одмеравати,8
завапити,8
врачати,8
доживјети,8
точити,8
занемети,8
заурлати,8
задовољавати,8
туда,8
скромно,8
увећавати,8
коначно,8
организовати,8
гневно,8
забављати,8
спајати,8
одсвирати,8
охрабрити,8
предвидјети,8
каснити,8
вјеровати,8
диктирати,8
зарађивати,8
приложити,8
обдарити,8
обожавати,8
одмарати,8
опустити,8
запљускивати,8
удисати,8
избрисати,8
месечно,8
грцати,8
замењивати,8
шести,8
привремено,8
поносно,8
наваљивати,8
заиграти,8
срдачно,8
камо,8
сналазити,8
расипати,8
покорно,8
очевидно,8
покоравати,8
пиљити,8
старати,8
одзвањати,8
пострадати,8
довикнути,8
снести,8
споразумети,8
посути,8
нехотице,8
оправити,8
заводити,8
доручковати,8
заволети,8
удостојити,8
лајати,8
договарати,8
упозоравати,8
нажао,8
засад,8
преобразити,8
спровести,8
приредити,8
сазревати,8
командовати,8
умити,8
измучити,8
чаврљати,8
засипати,8
принети,8
машити,8
недалеко,8
опоравити,8
уморно,8
mrdnuti,8
razbuktati,8
ispovediti,8
spretno,8
namotavati,8
sadržavati,8
odmagliti,8
cvetati,8
vejati,8
opružiti,8
ustreptati,8
zaobilaziti,8
kaskati,8
lakovati,8
načuditi,8
zarđati,8
nanjušiti,8
podsmešljivo,8
umazati,8
kliznuti,8
očajno,8
kidisati,8
podupreti,8
pocrkati,8
istisnuti,8
uzmicati,8
sklepati,8
izuzev,8
legati,8
bockati,8
ushićeno,8
užurbati,8
zamirati,8
uzburkati,8
uvećavati,8
sputavati,8
šumiti,8
smeštati,8
vjerovati,8
zaostao,8
uzvrpoljiti,8
nesebično,8
stuštiti,8
puknuti,8
leno,8
zatresti,8
pripasti,8
začepiti,8
grcati,8
čeznuti,8
uveti,8
uzrujati,8
promucati,8
blejati,8
blagodariti,8
ustumarati,8
pametno,8
prekoračiti,8
zaslepiti,8
postradati,8
zaplašiti,8
snesti,8
crći,8
raspršiti,8
zabezeknuti,8
proždirati,8
priterati,8
izravnati,8
čavrljati,8
propinjati,8
trezniti,8
hladnokrvno,8
prostreliti,8
sarađivati,8
nažalost,8
pogostiti,8
skriti,8
obamirati,8
ugaziti,8
odvlačiti,8
navršiti,8
šmrkati,8
prodrmati,8
zaljubiti,8
ustručavati,8
potpadati,8
kadgod,8
nepogrešivo,8
rečiti,8
надалеко,8
послуживати,8
предводити,8
огрнути,8
поседати,8
nišaniti,8
poslije,8
predvoditi,8
nabrati,8
уздигнути,8
подмитити,8
замутити,8
цепати,8
сазвати,8
лане,8
похватати,8
тињати,8
упоредо,8
ткати,8
кашљати,8
измаћи,8
свлачити,8
неприродно,8
пригушити,8
развући,8
прогонити,8
одударати,8
уређивати,8
заклети,8
сузбити,8
порушити,8
попалити,8
надзирати,8
откупити,8
престарети,8
осуђивати,8
срдити,8
занијети,8
трептети,8
испити,8
утврђивати,8
покрстити,8
мало-много,8
чаршило,8
потискивати,8
познадити,8
сјести,8
појурити,8
дигосити,8
нагађати,8
погрешити,8
сабирати,8
разделити,8
опирати,8
изједначити,8
оправдати,8
угрозити,8
пркосно,8
упоређивати,8
забринути,8
примаћи,8
проломити,8
пљеснути,8
жестоко,8
uzdignuti,8
progurati,8
omogućiti,8
obrezati,8
naricati,8
lane,8
lunjati,8
zakretati,8
tkati,8
krstariti,8
svrstati,8
odudarati,8
odstupati,8
ogorčeno,8
zadočniti,8
suzbiti,8
naškoditi,8
pribojavati,8
otkupiti,8
prestareti,8
jarko,8
zagušiti,8
zakikotati,8
proizlaziti,8
poskakati,8
podleći,8
utvrđivati,8
malo-mnogo,8
raskinuti,8
čaršilo,8
raportirati,8
dogoreti,8
sjesti,8
prostrujati,8
iznenadno,8
zasnivati,8
sabirati,8
predodrediti,8
ismejati,8
ugroziti,8
prokockati,8
posedeti,8
oznojiti,8
jednolično,8
slepo,8
растргнути,8
допремити,8
пишати,8
узјахати,8
усмено,8
разапети,8
угристи,8
известити,8
утом,8
капати,8
приписивати,8
невероватно,8
угрејати,8
завадити,8
испрва,8
придавати,8
nanovo,8
zaiskati,8
posoliti,8
obmanuti,8
pobezati,8
usmeno,8
ravno,8
roniti,8
porađati,8
orati,8
odrezati,8
zabosti,8
preticati,8
utom,8
povezivati,8
obisnuti,8
iskovati,8
srati,8
prevršiti,8
suprotstaviti,8
zavaditi,8
sjuriti,8
potsetiti,8
ublažavati,8
uskratiti,8
pričuvati,8
zamrznuti,8
zakoljati,8
zakti,8
извршавати,8
prebledeti,8
zvižduti,8
zbogiti,8
malaksati,8
dan-danas,8
reagovati,8
dotući,8
osorno,8
trtljati,8
otržati,8
zaklinjati,8
vrisni,8
pučiti,8
zlurado,8
isplivati,8
jedno,8
cimnuti,8
letos,8
konkretno,8
prikočiti,8
zezati,8
zvučno,8
dezertirati,8
opterećivati,8
napuderisati,8
negirati,8
pomirljivo,8
formirati,8
truckati,8
najavljivati,8
odrati,8
šmugan,8
prilezati,8
otstupiti,8
oboleti,8
trpati,8
ravnomerno,8
srdito,8
otsečno,8
dobaviti,8
razrogačiti,8
rasuđivati,8
sasuti,8
ispitivački,8
izleti,8
izjuriti,8
zakašljati,8
oklopiti,8
zagrmiti,8
odguran,8
priletjeti,8
uvrtati,8
aplaudirati,8
zapišati,8
zagrcnuti,8
zatreptati,8
prodahtati,8
monotono,8
zvašiti,8
preplašeno,8
govorkati,8
napokon,8
raskrinkati,8
jorgovati,8
dobovati,8
namamiti,8
blebetati,8
mešiti,8
немилосрдно,8
бојити,8
постарати,8
postarati,8
обријати,7
сведочити,7
зајапурити,7
расути,7
искључити,7
богзна,7
сводити,7
спремно,7
зујати,7
бунцати,7
освестити,7
оданде,7
цвилети,7
тамо-ати,7
распадати,7
множити,7
преплашити,7
изручити,7
букнути,7
озарити,7
приличити,7
зажмурити,7
частити,7
мувати,7
веселити,7
одлепити,7
откључати,7
поредати,7
интересовати,7
одолети,7
стрпити,7
растурати,7
красити,7
преузимати,7
предахнути,7
марљиво,7
успротивити,7
изнурити,7
сагнути,7
оправљати,7
штипати,7
великодушно,7
здипити,7
мимоићи,7
умањивати,7
достизати,7
насамо,7
њихати,7
задати,7
громко,7
чујно,7
одлетјети,7
приспети,7
светлети,7
пијуцкати,7
зевнути,7
увелико,7
дивљати,7
задовољно,7
примакнути,7
куцкати,7
пребројати,7
убости,7
одскочити,7
реметити,7
заметнути,7
сабијати,7
распасти,7
спасавати,7
оценити,7
живахно,7
провалити,7
прискочити,7
прославити,7
похвалити,7
потезати,7
збити,7
одсести,7
ручавати,7
напипати,7
извалити,7
прислушкивати,7
кркати,7
ужурбано,7
ослушнути,7
отрести,7
уморити,7
узвраћати,7
прохтети,7
одражавати,7
поготово,7
попунити,7
насрнути,7
спријатељити,7
прскати,7
упустити,7
правдати,7
солити,7
годити,7
растављати,7
напрезати,7
престравити,7
неваљати,7
чупати,7
оговарати,7
одвраћати,7
окончати,7
налетети,7
бескрајно,7
подругљиво,7
кукати,7
наоружати,7
провлачити,7
прилепити,7
кључати,7
побринути,7
мрко,7
саопштавати,7
заобићи,7
означити,7
засвирати,7
обогатити,7
уобличити,7
усвојити,7
одстранити,7
одустати,7
применити,7
ругати,7
венути,7
гадити,7
допринети,7
заударати,7
задужити,7
нејасно,7
засути,7
преплитати,7
задиркивати,7
ложити,7
преобратити,7
крикнути,7
poprilično,7
smerno,7
priviđati,7
usijati,7
došaptavati,7
skotrljati,7
uzduž,7
izboriti,7
cvileti,7
množiti,7
odškrinuti,7
oblepiti,7
pritrčavati,7
poredati,7
vekovati,7
glačati,7
otkopčati,7
odraziti,7
opravljati,7
izobličiti,7
potkradati,7
dirigovati,7
zaprepašćivati,7
nadjačati,7
oduvati,7
neizostavno,7
izvati,7
preduhitriti,7
neuobičajeno,7
kočoperiti,7
načičkati,7
divljati,7
primaknuti,7
razvezivati,7
zaškiljiti,7
razumesti,7
džabe,7
prilagati,7
pljačkati,7
isplaziti,7
liti,7
zgaditi,7
zasvetliti,7
naširoko,7
proraditi,7
oživljavati,7
zamerati,7
uzletati,7
ispariti,7
poželiti,7
sveže,7
podvrgnuti,7
krkati,7
obgrliti,7
vijati,7
zabaviti,7
mrzovoljno,7
šetkati,7
uzvraćati,7
istaknuti,7
sledovati,7
zaseniti,7
razbacivati,7
uskomešati,7
pohrliti,7
pozadi,7
pojedinačno,7
potanko,7
maltene,7
rastavljati,7
šunjati,7
nevaljati,7
ogovarati,7
pljusnuti,7
podaviti,7
pridruživati,7
zalepršati,7
zasedati,7
gostoljubivo,7
uslovno,7
prevazići,7
pozajmljivati,7
prigrliti,7
direktno,7
zabadati,7
konačiti,7
odvoziti,7
uključivati,7
nagurati,7
venuti,7
noćivati,7
uzdihati,7
traćiti,7
napućiti,7
opasivati,7
neizmerno,7
radoznati,7
pešačiti,7
zadirkivati,7
preobratiti,7
povećati,7
beleti,7
prekaliti,7
odenuti,7
satirati,7
pomoriti,7
podšišati,7
podbočiti,7
upecati,7
smučiti,7
obijati,7
lumpovati,7
stapati,7
opijati,7
провиривати,7
смијати,7
сјећати,7
пипати,7
тутњати,7
згледати,7
колутати,7
oživjeti,7
sjećati,7
otirati,7
kolutati,7
prećutkivati,7
krotko,7
протицати,7
изјутра,7
прескочити,7
одигравати,7
погнути,7
жустро,7
верно,7
цурити,7
дотеривати,7
презивати,7
сплести,7
стражити,7
распознавати,7
стишати,7
поверавати,7
поверљиво,7
продуживати,7
зимус,7
мрсити,7
премирати,7
наметнути,7
благословити,7
покопати,7
издржавати,7
походити,7
наносити,7
сатерати,7
уселити,7
оптуживати,7
достављати,7
исувише,7
нага,7
посљати,7
ублажити,7
морити,7
заразити,7
засести,7
притеснити,7
сломити,7
јетко,7
осјетити,7
слетети,7
снебивати,7
начети,7
разазнати,7
цвет,7
опасно,7
скидети,7
поготову,7
огрејати,7
засадити,7
отклонити,7
жалетати,7
оснивати,7
уштедети,7
успављивати,7
издвајати,7
пламтети,7
донести,7
преписати,7
замерити,7
поучити,7
заглушити,7
lepezasto,7
izdizati,7
povisiti,7
gamizati,7
odraditi,7
pritezati,7
splesti,7
raspoznavati,7
obamreti,7
istezati,7
kriomice,7
ukošo,7
uterati,7
plamsati,7
pokopati,7
pronositi,7
pohoditi,7
zagrevati,7
odstupiti,7
zavaravati,7
ispucati,7
gatati,7
postiti,7
dostavljati,7
posljati,7
pogružiti,7
zaprositi,7
puzati,7
dotaknuti,7
postideti,7
osjetiti,7
kovitlati,7
sporazumevati,7
podsmehnuti,7
trgovati,7
urazumiti,7
zasenjivati,7
naopačke,7
udvostručiti,7
nadoknaditi,7
naizgled,7
otaj,7
golicati,7
cupkati,7
uliti,7
zakrčiti,7
zadočnjavati,7
bušiti,7
citirati,7
poravnati,7
napregnuti,7
povešati,7
žeti,7
zaklopiti,7
obiti,7
ispaliti,7
osramotiti,7
izgrditi,7
uđošiti,7
ишчитати,7
жмурити,7
глумити,7
очешљати,7
покосити,7
зачинити,7
замирисати,7
узлетети,7
коцкати,7
прогнати,7
угојити,7
закренути,7
урезивати,7
грешити,7
iščitati,7
prionuti,7
svojevremeno,7
začiniti,7
pronalaziti,7
pripraviti,7
dospevati,7
izvrtati,7
nadvladati,7
uverisati,7
uplitati,7
jeftino,7
zakrenuti,7
urezivati,7
razmotriti,7
lelujati,7
pojmiti,7
raskošno,7
spraviti,7
sevnuti,7
sinuti,7
jačati,7
obnarodovati,7
prinositi,7
dvoumiti,7
spravljati,7
uvaliti,7
sistematski,7
dolivati,7
lišavati,7
kljunuti,7
kositi,7
zamračiti,7
štati,7
ponadati,7
unakrst,7
srknuti,7
kljucati,7
cenjkati,7
razljutiti,7
utroje,7
канути,7
oprobati,7
обрнути,7
dopisati,7
nepravedno,7
uzdrmati,7
razgrnuti,7
razgrabiti,7
šeretski,7
промислити,7
naježiti,7
претрнути,7
napričati,7
fijukati,7
zapetljati,7
natući,7
uhoditi,7
kucnuti,7
burno,7
nateći,7
pakovati,7
pištati,7
optrčati,7
ožedneti,7
poletati,7
lažno,7
popločati,7
usamljeno,7
samouvereno,7
odbrusiti,7
vaspitati,7
prožimati,7
pribiti,7
prljati,7
potapšati,7
prignuti,7
prišiti,7
otkazati,7
sazivati,7
onemogućiti,7
logično,7
uvidjeti,7
verati,7
otpočinjati,7
nagoreti,7
bespomoćno,7
приањати,7
prianjati,7
сусретати,6
неодлучно,6
опипати,6
надоље,6
бучно,6
зрачити,6
шмугнути,6
зурити,6
слегнути,6
густо,6
пресвући,6
смоћи,6
тврдоглаво,6
пакосно,6
орити,6
замакнути,6
осмехивати,6
прегазити,6
садржавати,6
незнано,6
превазилазити,6
сјатити,6
харати,6
вејати,6
невешто,6
опружити,6
парати,6
заобилазити,6
осушити,6
каскати,6
отарасити,6
начудити,6
нервозно,6
ужасно,6
побунити,6
производити,6
малопре,6
уводити,6
сумњичаво,6
подупрети,6
одобрити,6
истиснути,6
вејао,6
рикнути,6
поцепати,6
поносити,6
куљати,6
опседати,6
нарушити,6
сагоревати,6
накупити,6
задремати,6
истрести,6
обилато,6
млатити,6
домоћи,6
пријати,6
намазати,6
скратити,6
млатарати,6
руковати,6
крпити,6
укључити,6
претакати,6
редати,6
закорачити,6
потрудити,6
заостао,6
фалити,6
врпољити,6
никуд,6
преседети,6
бркати,6
уздизати,6
појачати,6
населити,6
образовати,6
припасти,6
летело,6
озлоједити,6
задивити,6
канда,6
гласати,6
улагати,6
криво,6
подати,6
струјати,6
димити,6
онамо,6
приступити,6
промуцати,6
други,6
блејати,6
излетети,6
допунити,6
прилећи,6
оклизнути,6
оцртавати,6
паметно,6
убацивати,6
прећутати,6
сакривати,6
прекорачити,6
расположити,6
грмети,6
вртјети,6
заокупити,6
нашалити,6
помисати,6
ошинути,6
заостајати,6
убрзавати,6
такмичити,6
заковати,6
испољити,6
шити,6
саслушавати,6
забезекнути,6
прелетати,6
распарати,6
особито,6
довући,6
потурити,6
притерати,6
бујати,6
намучити,6
изјављивати,6
понизно,6
претрчавати,6
најмити,6
пропињати,6
присећати,6
досадити,6
усмртити,6
покајати,6
подвлачити,6
грозничаво,6
хладнокрвно,6
опорављати,6
natakati,6
zavezati,6
paralelno,6
praćakati,6
zuriti,6
oblizivati,6
slegnuti,6
balansirati,6
nevoljno,6
zašiti,6
zamaknuti,6
peniti,6
prevazilaziti,6
izlepiti,6
sjatiti,6
potkresati,6
prestrašiti,6
zadići,6
obrtati,6
nezgodno,6
izletati,6
naglašavati,6
mrdati,6
proizvoditi,6
zapitkivati,6
riknuti,6
ritati,6
natmuriti,6
umiljato,6
kuljati,6
usrećiti,6
zapadati,6
ubuđati,6
zapleniti,6
izviti,6
obilato,6
doturiti,6
gadno,6
domoći,6
nedovoljno,6
marširati,6
pocrneti,6
isporučiti,6
dovoziti,6
pretakati,6
redati,6
pregrađivati,6
usisavati,6
radoznao,6
galantno,6
stašiti,6
mutno,6
kresnuti,6
osmeliti,6
kanda,6
nalagati,6
iskušavati,6
utrošiti,6
strujati,6
grozno,6
premetati,6
ljuštiti,6
obnevideti,6
uplatiti,6
pomaći,6
promaknuti,6
tromo,6
ispravno,6
velik,6
odvrnuti,6
izmusti,6
udubiti,6
predomisliti,6
zahvalno,6
natuštiti,6
dogurati,6
podozrivo,6
zapomagati,6
žalostiti,6
zakovati,6
primenjivati,6
obmanjivati,6
izrezati,6
rezimirati,6
tresuti,6
jemčiti,6
pretražiti,6
prebiti,6
neustrašivo,6
bujati,6
poplašiti,6
pretrčavati,6
najmiti,6
švrljati,6
poprskati,6
usmrtiti,6
izmoliti,6
dremnuti,6
omaknuti,6
prekorevati,6
razumno,6
putem,6
odspavati,6
obitavati,6
ureći,6
proživjeti,6
ludovati,6
definitivno,6
psihički,6
ožalostiti,6
doživljivati,6
измакнути,6
прије,6
нанијети,6
послије,6
ујутро,6
угинути,6
стигнути,6
izmaknuti,6
prije,6
uginuti,6
kruniti,6
povaditi,6
trnuti,6
pridremati,6
цвасти,6
омогућити,6
једномерно,6
нарицати,6
учврстити,6
дангубити,6
додијати,6
дочкан,6
смркавати,6
подешавати,6
наговештавати,6
лево-десно,6
лијепо,6
раскопчати,6
закретати,6
крстарити,6
згрчити,6
жудно,6
разданити,6
сврстати,6
изјахати,6
кајати,6
разапињати,6
подмукло,6
завејати,6
искупљати,6
одступати,6
отплавити,6
изврнути,6
обзирати,6
јарко,6
промукати,6
добацити,6
укротити,6
подлећи,6
жалосно,6
изјаснити,6
опстати,6
раскинути,6
процењивати,6
надовезивати,6
заварати,6
постизати,6
испијати,6
препуштати,6
заснивати,6
плећати,6
предодредити,6
упадљиво,6
дописивати,6
усиљавати,6
прозепсти,6
вриједити,6
зарастати,6
зловољно,6
потцењивати,6
распознати,6
међусобно,6
напомињати,6
једнолично,6
прилагодити,6
уништавати,6
изгорети,6
укрштавати,6
izvirati,6
skladno,6
cvasti,6
svrstavati,6
iznemogati,6
sakatiti,6
jednomerno,6
posakrivati,6
useljavati,6
dangubiti,6
zepsti,6
lijepo,6
mumlati,6
sabiti,6
stražariti,6
jakako,6
razdaniti,6
zategnuti,6
zabijati,6
drmati,6
razapinjati,6
namaći,6
režati,6
prostiti,6
udružiti,6
pregovarati,6
prisvojiti,6
sužavati,6
obuzdati,6
iskupljati,6
istrajati,6
dopunjivati,6
otplaviti,6
vaskrsavati,6
važno,6
obzirati,6
ograničavati,6
okrečiti,6
ukrotiti,6
zareći,6
izučiti,6
izmetnuti,6
neumitno,6
pristupati,6
nagristi,6
posediti,6
procenjivati,6
nadovezivati,6
zaplesti,6
uhraniti,6
iskorišćivati,6
zadobiti,6
dopisivati,6
usiljavati,6
vrijediti,6
zaglušivati,6
teturati,6
prtiti,6
hapsiti,6
izgladiti,6
navijati,6
zastreti,6
prebroditi,6
ukrštavati,6
gomilati,6
poodavno,6
уградити,6
појати,6
турити,6
заискати,6
разлетети,6
мокрити,6
посолити,6
услишити,6
храмати,6
свргнути,6
навршити,6
заступати,6
осиромашити,6
ронити,6
очитати,6
орати,6
заробити,6
промашити,6
малчице,6
посредно,6
повезивати,6
домашити,6
подробно,6
превршити,6
храбро,6
збивати,6
isteći,6
neizbežno,6
pojati,6
turiti,6
zaticati,6
mokriti,6
isukati,6
pogibiti,6
svrgnuti,6
zastupati,6
izranjati,6
doseći,6
posredno,6
praktično,6
nadgledati,6
odricati,6
izricati,6
podrobno,6
zgranuti,6
prikupljati,6
obistiniti,6
umanjiti,6
zagristi,6
naznačiti,6
halapljivo,6
njušiti,6
nadirati,6
oćutao,6
odmotavati,6
nogiti,6
upoznavati,6
osetisati,6
један,6
jedan,6
osvetiti,6
zaustavisati,6
peckati,6
nabaciti,6
drhtaviti,6
zafijukati,6
ишчезати,6
upregnuti,6
zakukati,6
raspečatiti,6
preslišati,6
izrazito,6
narugati,6
ispsovati,6
izbrbljati,6
klevetati,6
zalečiti,6
odsutno,6
naspelo,6
успавати,6
zaoriti,6
умући,6
