infinitive_latin,frequency
обезглавити,2
наградити,2
згранути,2
предухитрити,2
синоћ,2
истакнути,2
приковати,2
правилно,2
ређати,2
одлучити,2
одложити,2
уздржљиво,2
одрасти,2
подигнути,2
прокишњавати,2
засновати,2
задивљавати,2
неусиљено,2
преживљавати,2
тронути,2
набити,2
пливати,2
силовито,2
надвисити,2
месити,2
запајати,2
докраја,2
већином,2
опробати,2
сновати,2
изневеравати,2
разагнати,2
величати,2
срљати,2
нимало,2
приписивати,2
садржати,2
уопштавати,2
записати,2
сујеверно,2
опслуживати,2
одрастати,2
пробати,2
процењивати,2
снебивати,2
закупљивати,2
надгледати,2
осиромашити,2
одступити,2
бездушно,2
прислањати,2
цењкати,2
покупити,2
спријатељити,2
неспретно,2
штешњавати,2
испречити,2
затрчати,2
укротити,2
превртати,2
залити,2
свакодневно,2
лукаво,2
помучити,2
завидети,2
трзати,2
руководити,2
заволети,2
израдити,2
пустошити,2
уштедјети,2
претрпати,2
изравнати,2
натоварити,2
пакосно,2
попрскати,2
стрести,2
загазити,2
намрштити,2
поступити,2
починити,2
одмерити,2
нуткати,2
цвилити,2
отуд,2
дозвати,2
начисто,2
остарети,2
преврнути,2
уредно,2
хладнокрвно,2
окончати,2
васпоставити,2
просуђивати,2
повешати,2
гурнути,2
треснути,2
доле,2
разбежати,2
дерати,2
поскакивати,2
занемети,2
просветити,2
надбијати,2
сакривати,2
увеличавати,2
разбеснети,2
клеветати,2
међусобно,2
зближавати,2
рву,2
невољно,2
болесно,2
дописивати,2
нажао,2
поткопати,2
журити,2
истрошити,2
будно,2
сатирати,2
привезати,2
задовољавати,2
уразумити,2
помирити,2
узвраћати,2
стидети,2
тумарати,2
проживети,2
преуредити,2
праскати,2
склонити,2
попети,2
неизрециво,2
увећавати,2
површно,2
набусити,2
олако,2
осматрати,2
иронично,2
опходити,2
привирити,2
бдети,2
заклети,2
послушно,2
омогућити,2
расплакати,2
отрести,2
изрећи,2
забацивати,2
педантно,2
заситити,2
узајмити,2
сабирати,2
умотавати,2
обувати,2
хукати,2
богорадити,2
ложити,2
стругати,2
прекратити,2
растерати,2
пројасати,2
запасти,2
стегнути,2
јежити,2
трљати,2
умртвити,2
заостао,2
покопати,2
копати,2
истраживати,2
макар,2
одсутно,2
погазити,2
тетурати,2
заноћити,2
оштетити,2
просити,2
начети,2
огрешити,2
доживјети,2
незгодно,2
снивати,2
препирати,2
нагора,2
прекрстити,2
заденути,2
заблештити,2
заглибити,2
допријети,2
неосетно,2
расточити,2
смрвити,2
избављати,2
поткрепити,2
нагонски,2
богзна,2
задићи,2
огрејати,2
засути,2
причињавати,2
пуцкетати,2
окружити,2
просути,2
сасути,2
стишавати,2
шести,2
тепати,2
бојити,2
отарити,2
редати,2
преобући,2
лупнути,2
искључивати,2
климати,2
снажно,2
спутавати,2
угаснути,2
покорити,2
послеподне,2
сигурно,2
изједначити,2
мучки,2
прозрети,2
гордо,2
истутњети,2
спласнути,2
