infinitive_latin,frequency
открити,1
изобличити,1
описивати,1
опонашати,1
тицати,1
непосредно,1
усмено,1
писмено,1
просуђивати,1
упоредивати,1
одбацивати,1
делимично,1
успоравати,1
повремено,1
снижавати,1
напрасно,1
наскочити,1
закинути,1
спашавати,1
напречац,1
пловити,1
повредити,1
тврдо,1
закуцати,1
залити,1
поверити,1
неразумљив,1
излудети,1
копати,1
скочити,1
прездравити,1
просити,1
огорчити,1
летјети,1
зими,1
опоравити,1
занемарити,1
сушити,1
занемаривати,1
набављати,1
омогућавати,1
поручити,1
пашати,1
разапињати,1
пружити,1
силом,1
глуво,1
отети,1
располагати,1
преучити,1
замишљати,1
пропуштати,1
истакнути,1
оклеветати,1
дотерати,1
одозго,1
одлучивати,1
теглити,1
оговарати,1
претеривати,1
подлећи,1
искоришћавати,1
тад,1
шкодити,1
несрећно,1
заљубити,1
другачије,1
одлетети,1
одлетјети,1
дојавити,1
наићи,1
болесно,1
промакнути,1
спречавати,1
прогласити,1
опште,1
позивати,1
припазити,1
усуђивати,1
блатити,1
валијати,1
опколити,1
однети,1
запрепастити,1
наљутити,1
уапсити,1
претерати,1
заслуживати,1
разбијати,1
заповедати,1
неограничено,1
успут,1
набедити,1
опањакати,1
опрати,1
прекорно,1
захукатати,1
стрчати,1
срубити,1
рашчистити,1
наређивати,1
наумити,1
зазирати,1
рве,1
најежити,1
заобилазити,1
отрести,1
уливати,1
израдити,1
испитати,1
доксати,1
унаоколо,1
одвојено,1
навести,1
насрнути,1
чудно,1
рву,1
додиривати,1
потапшати,1
сумњичити,1
сат-два,1
увераво,1
нанијети,1
поставити,1
назирати,1
окружавати,1
нездраво,1
уковрчити,1
сажижити,1
испраћати,1
наслутити,1
предвиђати,1
преламати,1
одмерати,1
умало,1
наслућивати,1
сузбијати,1
грмити,1
поскакивати,1
разумети,1
прекрити,1
залепити,1
робовати,1
појести,1
заударати,1
повлађивати,1
обути,1
преливати,1
тржати,1
појављивати,1
дигнути,1
измаћи,1
давно,1
смршати,1
ситно,1
обасјавати,1
клањати,1
откако,1
покретати,1
изненада,1
преузети,1
заснивати,1
када,1
наменити,1
донети,1
спокојно,1
исплаћивати,1
убацити,1
потући,1
затражити,1
опседати,1
представљати,1
обратити,1
пребацити,1
гарантовати,1
споразумети,1
противно,1
обећавати,1
преводити,1
лишавати,1
обавештавати,1
подударати,1
достизати,1
јавно,1
тајно,1
одустајати,1
покренути,1
наметнути,1
укрцати,1
љубазно,1
загрлити,1
отворено,1
тешити,1
годишње,1
исплатити,1
прекрстити,1
окружити,1
разделити,1
пробости,1
изручивати,1
спријатељити,1
таман,1
нишанити,1
одатле,1
спречити,1
освајати,1
намеравати,1
свеједно,1
разуверити,1
поступати,1
препоручити,1
пренијети,1
издиктирати,1
дозволити,1
балзамивати,1
пожурити,1
бедно,1
предано,1
штуро,1
кратко,1
сводити,1
заратити,1
лишити,1
истрајати,1
подмукло,1
препродати,1
наслушати,1
запамтити,1
обмањивати,1
продавати,1
потанко,1
утолико,1
повезивати,1
поверавати,1
сутра,1
превести,1
опраштати,1
исповедати,1
исписати,1
калиграфски,1
низати,1
одређивати,1
поистовећивати,1
поистоветити,1
увече,1
немогуће,1
пребацивати,1
жуставити,1
дозвати,1
скренути,1
неодлучно,1
сувише,1
опити,1
умртвити,1
прекоревати,1
досада,1
пропустити,1
двапут,1
усправно,1
протоколарно,1
ступити,1
сагледати,1
сносити,1
савладати,1
начинити,1
увећавати,1
заварати,1
докопати,1
поделити,1
заробити,1
увиђати,1
пропадати,1
дићи,1
опрезно,1
примакнути,1
саслушавати,1
благо,1
испочетка,1
додуше,1
закључати,1
видно,1
покрити,1
хладити,1
добијати,1
умући,1
доле,1
прогутати,1
распоредити,1
назвати,1
опасно,1
разрађивати,1
остваривати,1
проналазити,1
удубити,1
одабрати,1
претерано,1
подарити,1
камоли,1
искрено,1
нејасно,1
поколебати,1
самоуверено,1
разбити,1
проговорити,1
наизменично,1
једноставно,1
засути,1
жмиркати,1
сналазити,1
успевати,1
повисити,1
осрамотити,1
ослабити,1
одмеравати,1
гордо,1
одрећи,1
устукнути,1
полакомити,1
утонути,1
обигравати,1
заводити,1
згадити,1
одгурнути,1
истрчати,1
напоље,1
прошаптати,1
дознати,1
куда,1
вероватно,1
душевно,1
међутим,1
мерити,1
распредати,1
увући,1
подносити,1
мрсити,1
грајати,1
примећивати,1
окупљати,1
разводити,1
утеривати,1
лутати,1
оптуживати,1
послуживати,1
млети,1
пружати,1
уштинути,1
штипати,1
разнети,1
ућуткавати,1
започети,1
полудети,1
пола,1
завити,1
венути,1
покосити,1
адети,1
мрзити,1
наваљивати,1
ћорав,1
ходити,1
каменити,1
потрефити,1
набасати,1
устрептати,1
дан-два,1
поздравити,1
значајно,1
претурити,1
олако,1
испити,1
оронути,1
помешати,1
опадати,1
лапити,1
истањити,1
профинити,1
промући,1
узбудити,1
заташкавати,1
маскирати,1
обручити,1
цурити,1
игде,1
смркавати,1
осветлити,1
намештати,1
одуљити,1
деверати,1
бринути,1
одбранити,1
издавати,1
зло,1
обневидити,1
стишавати,1
нигдје,1
поразговарати,1
распитивати,1
поправити,1
курисати,1
