infinitive_latin,frequency
организовати,2
жалосно,2
исповедати,2
сукобљавати,2
умити,2
повећати,2
изјаснити,2
поцепати,2
увиђати,2
покрстити,2
поготово,2
шарати,2
пожутети,2
страшно,2
нимало,2
претио,2
заглављивати,2
црпети,2
допринети,2
разбећи,2
непомично,2
изумрети,2
оштетисати,2
натакнути,2
зажмурити,2
срицати,2
штампати,2
узнемиривати,2
осјетити,2
довека,2
командовати,2
згледати,2
разоружавати,2
уназад,2
чаршило,2
престајати,2
усвојити,2
оптеретити,2
посегнути,2
откад,2
зарасти,2
патити,2
сводити,2
приближно,2
поверовати,2
доље,2
дотрајати,2
успорити,2
ратовати,2
запустити,2
течно,2
свакојако,2
растајати,2
изути,2
освежити,2
уморно,2
жуто,2
прегледати,2
саопштавати,2
нагристи,2
сударити,2
наџивети,2
нераздвојно,2
зими,2
предвидети,2
каменити,2
завијати,2
поћутати,2
измирити,2
годишње,2
понићи,2
лично,2
узбуђивати,2
ограничити,2
потискивати,2
усредсредити,2
учтиво,2
примачити,2
откључати,2
вређати,2
започети,2
спашавати,2
сабрати,2
опипати,2
унети,2
дружити,2
уистину,2
правдати,2
полазити,2
ишчачкати,2
покрасти,2
надугачко,2
прекорачити,2
цвет,2
објавити,2
удвостручити,2
докопати,2
уско,2
замакнути,2
пропустити,2
упасти,2
увети,2
немогуће,2
одлетети,2
нехатно,2
скраћивати,2
запитати,2
навести,2
наметати,2
скидети,2
исписати,2
пристајати,2
опојати,2
понизно,2
предводити,2
заглавити,2
заплакати,2
постизати,2
превазилазити,2
слично,2
расплитати,2
препуштати,2
огрејати,2
преузети,2
омркнути,2
испраћати,2
залуђивати,2
нагомилати,2
отписати,2
даривати,2
претрпати,2
скровити,2
одбацивати,2
отклонити,2
згадити,2
захтевати,2
закључати,2
ђе,2
разумјети,2
напамет,2
подивљати,2
заговарати,2
споразумно,2
окрепити,2
светлити,2
сагарати,2
стрпљиво,2
изнурити,2
звучити,2
дописивати,2
разнежити,2
тепати,2
згазити,2
тапшати,2
искључити,2
наговарати,2
опирати,2
горко,2
надвикивати,2
нагињати,2
грлити,2
настанити,2
упуштати,2
јецати,2
наоружати,2
препречити,2
душмански,2
изјести,2
попунити,2
поштовати,2
некада,2
џаба,2
издобрити,2
свратити,2
покушати,2
спровести,2
измицати,2
загорчавати,2
ругати,2
умртвити,2
уштедети,2
уштедјети,2
возати,2
сумњати,2
трепнути,2
дозревати,2
искључиво,2
развезивати,2
ослобађати,2
убрзати,2
наглас,2
заграјати,2
привести,2
унапријед,2
прекрити,2
љубазно,2
пазаривати,2
страховати,2
похлепно,2
пожалити,2
превазићи,2
пући,2
задовољавати,2
скривати,2
попуштати,2
отрезнити,2
рјешавати,2
посвећивати,2
одмерити,2
ватрено,2
мијењати,2
успављивати,2
осетно,2
пробијати,2
годити,2
поломити,2
свеједно,2
распознати,2
кривудати,2
расхладити,2
навратити,2
безнадно,2
уједначити,2
повешати,2
ослабити,2
посити,2
валати,2
поколебати,2
заволети,2
пребећи,2
подвргавати,2
заклопити,2
обити,2
милити,2
експлодирати,2
давити,2
осрамотити,2
запрепастити,2
обређивати,2
опсовати,2
обијати,2
јемчити,2
опљачкати,2
опоменути,2
заглушити,2
окомито,1
уближити,1
размицати,1
лепезасто,1
достизати,1
наиме,1
озидати,1
испустити,1
издизати,1
пецати,1
непогрешно,1
мајсторски,1
изрезати,1
неразмрсиво,1
понеко,1
кукати,1
прогурати,1
сажалити,1
дојити,1
страшити,1
рве,1
запојити,1
нагнати,1
узводно,1
тамновати,1
прескочити,1
разуверити,1
подбунити,1
оканути,1
испитати,1
озарити,1
прогласити,1
сврставати,1
обредати,1
протећи,1
угостити,1
зазиђивати,1
дувати,1
размрсивати,1
изнемогати,1
поклопити,1
каљати,1
испреплести,1
одвојено,1
прославити,1
црпити,1
повисити,1
оглухнути,1
озепсти,1
сакатити,1
преплашити,1
обрезати,1
потурчити,1
растеривати,1
разбежати,1
рашчупати,1
нарицати,1
распаметити,1
јаукати,1
налетати,1
окаменити,1
замицати,1
расејано,1
дељати,1
убого,1
преноћити,1
грактати,1
надвојити,1
преламати,1
учврстити,1
доживљивати,1
уздићи,1
минути,1
уминути,1
нездраво,1
извршивати,1
уздати,1
усељавати,1
слећи,1
привремено,1
батинати,1
онесвести,1
поливати,1
усфалити,1
испроваљивати,1
упрезати,1
притицати,1
насртати,1
негодовати,1
отресати,1
одрадити,1
откупљивати,1
увелико,1
пропистати,1
зепсти,1
притезати,1
краћати,1
нападати,1
издирати,1
искати,1
дреждјети,1
обављати,1
нетремити,1
наговештавати,1
како-тако,1
ускладити,1
силовито,1
кликтаво,1
заблештити,1
истурчити,1
шити,1
сашаптавати,1
дотужити,1
лијепо,1
теглити,1
жењети,1
сагласити,1
разваљивати,1
проваљивати,1
ликовати,1
намигивати,1
измишљати,1
нераздељиво,1
прислушкивати,1
мртворођено,1
отрести,1
отумарати,1
раскопчати,1
жалостиво,1
мумлати,1
луњати,1
беснети,1
гадити,1
припрежати,1
нагонски,1
унижавати,1
понижавати,1
угодити,1
кочити,1
наградити,1
заслуживати,1
пландовати,1
пљувати,1
испраскати,1
неопажено,1
довући,1
салетети,1
умаћи,1
прележати,1
изузев,1
одјекнути,1
кренушити,1
гушати,1
пљуснути,1
охрабрити,1
најзад,1
несигурно,1
размрсити,1
наниже,1
унезверити,1
стражарити,1
прикрајчисати,1
обамрети,1
клизнути,1
цичати,1
сејменити,1
ускомешати,1
митокласати,1
унести,1
стишати,1
вриштати,1
скрасити,1
одспавати,1
грицкати,1
набусито,1
разголитити,1
упрљати,1
цврчати,1
повраћати,1
сузити,1
одмакати,1
пробати,1
прискочити,1
нависати,1
омрћи,1
истеривати,1
рашејати,1
унезверено,1
дирити,1
обрукати,1
потопити,1
додадити,1
чудновато,1
изјахати,1
смешно,1
набадати,1
навући,1
потпнно,1
стислити,1
пел,1
поподити,1
врпољити,1
поверљиво,1
богорадити,1
свлачити,1
потом,1
затегнути,1
раскречити,1
клекнути,1
расећи,1
дохватити,1
забијати,1
грбити,1
надносити,1
хладнети,1
просећи,1
потећи,1
поковати,1
озледити,1
разгледати,1
подадути,1
расклопити,1
дрмати,1
подупријети,1
измакосати,1
оборисати,1
ледити,1
обамирати,1
тад,1
паскити,1
ђа,1
празнити,1
намаћи,1
грчевити,1
поткопавати,1
кликтати,1
смркла,1
исплатити,1
претегли,1
опљунути,1
простити,1
посветити,1
минут-два,1
прошапутати,1
отплакати,1
потрти,1
запиткивати,1
заталасати,1
одабрати,1
