infinitive_latin,frequency
zapunjivati,1
preteći,1
čudovišno,1
omamljivati,1
plamteti,1
iskakati,1
čarati,1
peniti,1
prevrnuti,1
frktati,1
poimati,1
nazdravljati,1
nameniti,1
oslanjati,1
malopre,1
podigositi,1
trći,1
obistiniti,1
saopštiti,1
otpasti,1
razgoračiti,1
zadužiti,1
zamreti,1
intimno,1
proneti,1
izbaviti,1
naturiti,1
zavrtiti,1
otpeti,1
kukurikati,1
raspadošiti,1
povoditi,1
namučiti,1
odmaknuti,1
izvrsno,1
precrći,1
meko,1
halapljivo,1
posoliti,1
pos,1
mangupski,1
pojačati,1
sekirati,1
otaj,1
ispeći,1
presuditi,1
živnuti,1
zakukati,1
klečnuti,1
oblizivati,1
napolju,1
dreždjeti,1
stropoštati,1
preživljavati,1
oborisati,1
demolirati,1
trknuti,1
opasti,1
zavodljivo,1
prvoklasno,1
čestitati,1
premašiti,1
promumlati,1
prezrivo,1
zavapiti,1
braniti,1
zaceliti,1
pomirisati,1
dotaknuti,1
pretrpeti,1
snebivati,1
ustezati,1
hrabriti,1
mamuzati,1
zamuckivati,1
podvući,1
snabdeti,1
uzdržati,1
ubaciti,1
ponositi,1
spadati,1
dobijati,1
prostreti,1
zbogiti,1
sticati,1
iskliznuti,1
poleći,1
širom,1
neobrijano,1
grčiti,1
kiptelati,1
pripijati,1
odguran,1
pripiti,1
udesiti,1
nagovarati,1
isprazniti,1
zajecati,1
upozoravati,1
odvratiti,1
isuviše,1
polegati,1
zveckati,1
spaliti,1
uzmemiriti,1
ćutkiti,1
prounjkati,1
navoditi,1
klimati,1
obgrliti,1
pomodrijeti,1
useliti,1
urlikati,1
sramotiti,1
dozidati,1
dograditi,1
odobravati,1
bratimiti,1
obresti,1
zadovoljno,1
upisati,1
tvrdo,1
izvinjavati,1
tuđe,1
kleknuti,1
pobedonosno,1
upadljivo,1
trepnuti,1
diktirati,1
dopremiti,1
otisnuti,1
nasamo,1
slomiti,1
prepatiti,1
žalostivo,1
sastavljati,1
odreći,1
strašno,1
produžiti,1
prigušiti,1
spremiti,1
sjuriti,1
naleteti,1
nadoliti,1
potrbuške,1
stuštiti,1
proleti,1
krstiti,1
radoznao,1
popričekati,1
normalno,1
sakrati,1
utišati,1
pipati,1
odjednom,1
razviti,1
mećavati,1
uletiti,1
odložiti,1
ikad,1
udobno,1
izgubisati,1
pokriti,1
nežno,1
doletjeti,1
ispuštati,1
proseći,1
izvlačiti,1
goniti,1
prelomiti,1
kipariti,1
nalazati,1
ugoditi,1
