infinitive_latin,frequency
спрати,1
дописати,1
открисати,1
сркнути,1
појен,1
раздирати,1
поручивати,1
прионути,1
ухватисати,1
латити,1
скидети,1
скидјети,1
пријавити,1
обавезивати,1
изучити,1
почетати,1
поцупкивати,1
просипати,1
одирати,1
кочоперити,1
неисцеђено,1
ређати,1
заглушивати,1
иллустриссти,1
разматрати,1
рзати,1
изнајмљивати,1
поседети,1
свраћати,1
ћаскати,1
нервозно,1
осврнути,1
пробадати,1
гужвати,1
раскинути,1
мекетати,1
мастити,1
летело,1
потапати,1
застајати,1
чупати,1
преписати,1
изоставити,1
дипломирати,1
уковрчити,1
безизражајно,1
пројектовати,1
дотакнути,1
стидети,1
дозвољавати,1
натурити,1
тискати,1
приметисми,1
сажалити,1
одвалити,1
састати,1
подјарити,1
одгледати,1
лочити,1
загонетно,1
глупо,1
спокојно,1
околишати,1
спасити,1
натрапати,1
смркавати,1
згревати,1
нићи,1
зачињати,1
приопштити,1
маштати,1
источно,1
подробно,1
придодати,1
луксузно,1
окружити,1
откупљивати,1
прилагати,1
мало-мало,1
искорачивати,1
заузети,1
прочути,1
ухапсити,1
спровести,1
одобравати,1
преудати,1
коричити,1
увезати,1
столовати,1
надгледати,1
умножавати,1
удобно,1
претплаћивати,1
отпремати,1
гранати,1
повраћати,1
погубити,1
отрезнити,1
разонодити,1
вешати,1
опевати,1
пропратити,1
утешити,1
успоравати,1
пребацивати,1
опити,1
издвајати,1
захтевати,1
неуморно,1
уздисати,1
мрзити,1
приносити,1
укоричити,1
неславно,1
псовати,1
фалити,1
практично,1
глодати,1
ишчекивати,1
похађати,1
раскрупњати,1
укупно,1
растурити,1
ушити,1
несумњиво,1
скаменити,1
васкрсати,1
васкрсти,1
посинкати,1
одрешито,1
разгоропадити,1
одбити,1
скратити,1
згранути,1
оздравити,1
продужавати,1
завртети,1
одлагати,1
пријати,1
усмено,1
распитати,1
уздахнути,1
свитати,1
избраздати,1
зацрнети,1
беспомоћно,1
наљутити,1
расхладити,1
сазревати,1
укочити,1
оглувети,1
заснивати,1
понићи,1
подерати,1
маршивати,1
поткресати,1
закопати,1
наруменити,1
нагаравити,1
жифтати,1
разболевати,1
закти,1
помрачивати,1
узбуђивати,1
вести,1
пролепшати,1
лудовати,1
изненадно,1
лично,1
укртати,1
изрезати,1
пролепшавати,1
необјашњиво,1
наговарати,1
онанисати,1
доводити,1
свакодневно,1
ровасити,1
занемети,1
грлити,1
срмати,1
жуборити,1
прохујати,1
парати,1
напрсти,1
преминути,1
грдити,1
укупати,1
усхитити,1
преплашити,1
сплитати,1
изракљивати,1
прочишћавати,1
тајити,1
тамно,1
задивити,1
отпевати,1
навити,1
летимично,1
упозоравати,1
сажвакати,1
зјапити,1
цурити,1
злурадо,1
распремити,1
престајати,1
зацарити,1
пролетати,1
предвајати,1
привиђати,1
исплести,1
лудети,1
оскрнавити,1
пишкити,1
мамити,1
данима,1
насећи,1
халапљиво,1
прождирати,1
бајати,1
заципјети,1
препричавати,1
шуљати,1
низати,1
чучнути,1
невољно,1
поспрдно,1
освањивати,1
предебети,1
припазити,1
свеже,1
прорадити,1
потезати,1
посрати,1
приредити,1
увити,1
зурити,1
засужнити,1
смањити,1
присмакати,1
сркати,1
разбољевати,1
понајпре,1
сузити,1
просвирати,1
опличати,1
заблистати,1
пристављати,1
измакнути,1
сјајно,1
кљунути,1
разлететати,1
утледати,1
нагох,1
улити,1
познадити,1
нагињати,1
прегребенати,1
минути,1
одселити,1
разудати,1
предсказати,1
зажуборити,1
касало,1
искосити,1
залупати,1
леводесно,1
малко,1
цикнути,1
кривудати,1
кинђурити,1
поносити,1
дрхтети,1
припалити,1
заувар,1
мувати,1
салетати,1
уцењивати,1
ускислити,1
осити,1
обогатити,1
забранити,1
оптужити,1
накотрљати,1
извлачити,1
прођишити,1
сакатити,1
планирати,1
подстаћи,1
прибећи,1
поготово,1
клањати,1
клецати,1
услишавати,1
презати,1
подводити,1
умилостивити,1
спаковати,1
подвести,1
пробисати,1
напатити,1
поспремати,1
кореспондирати,1
инвентарисати,1
исплатити,1
утакнути,1
намрзнути,1
отурити,1
гонетати,1
наслепо,1
распремати,1
истржати,1
мањ,1
макар,1
стрести,1
зачипити,1
одвратити,1
сућунисати,1
замишљено,1
чојити,1
протрчати,1
надити,1
омацити,1
прикучити,1
ости,1
проучавати,1
достављати,1
привикнути,1
отклижити,1
одупирати,1
замерити,1
попуњавати,1
надредити,1
навирати,1
уводити,1
почупати,1
оплевити,1
понекада,1
протегнути,1
касачити,1
прескочити,1
суочити,1
донекле,1
задојити,1
преузимати,1
узалудно,1
сређивати,1
организовати,1
постројити,1
омеђити,1
поређати,1
насигурно,1
пропутовати,1
чврсто,1
првенствено,1
упловити,1
поверовати,1
помађарити,1
олакшавати,1
помешати,1
опарати,1
располагати,1
потопити,1
раздраживати,1
сажети,1
редовно,1
скицирати,1
назначити,1
цујити,1
умолити,1
преживљивати,1
препливати,1
развисати,1
шкрипутати,1
разврчати,1
умиљавати,1
дадосми,1
рекосми,1
заинтачити,1
осећи,1
изнебухати,1
одбијати,1
исповртати,1
тужно,1
заскичати,1
почести,1
умотавати,1
једаред,1
одмахнути,1
размотати,1
очито,1
упазити,1
трирати,1
онде,1
наговорити,1
умотати,1
разметати,1
посути,1
ноћивати,1
наквасити,1
подстакнути,1
укусно,1
опловити,1
примећивати,1
свратити,1
издржавати,1
узјахати,1
усудити,1
меко,1
урлати,1
смоћи,1
завирити,1
налетјети,1
растрзати,1
штати,1
финансирати,1
крварити,1
смешати,1
узидати,1
сатерати,1
кудељати,1
обртати,1
множити,1
обојити,1
компромитовати,1
жигосати,1
отпадати,1
упрљати,1
избити,1
пословно,1
испоручити,1
оволико,1
тужити,1
исплаћивати,1
сезати,1
једошити,1
искушати,1
постанути,1
назепсти,1
поразговарати,1
провалити,1
ишибати,1
испећи,1
ускочити,1
нагледати,1
гладно,1
сневати,1
вејати,1
стигнути,1
поносито,1
застршити,1
утрчати,1
прегладнети,1
окусити,1
одјурити,1
привијати,1
пукнути,1
темељно,1
бујати,1
помрети,1
усамљено,1
жолнати,1
кијати,1
баснословно,1
бескрајно,1
ушмркавати,1
буљити,1
позаптивати,1
одгонетати,1
изронити,1
заинтересовати,1
зујати,1
заломити,1
брижљиво,1
бискати,1
вадити,1
плевити,1
смешно,1
шмркати,1
свидети,1
оштрити,1
изузети,1
испаштати,1
починити,1
узнети,1
сатворити,1
свргнути,1
претегнути,1
уходати,1
предалеко,1
кајати,1
страћити,1
љубазно,1
гладити,1
зацвокотасати,1
набубрести,1
непресушно,1
прекорачити,1
јадати,1
сом,1
патити,1
телефонирати,1
присвојити,1
утаћи,1
дођавоти,1
ходити,1
бркати,1
засмејати,1
усредсредити,1
сагледати,1
порађати,1
споловило,1
пешке,1
дотрчати,1
кретошити,1
пређости,1
продрети,1
спирати,1
забрањивати,1
крстати,1
одјекивати,1
мрзети,1
јарко,1
зарађивати,1
дахнути,1
измењивати,1
особито,1
усрдно,1
глачати,1
измамљивати,1
проломити,1
одлепити,1
одцепљивати,1
откидати,1
скотрљати,1
окрилатити,1
поносно,1
приморати,1
запањено,1
уведошити,1
раскошно,1
веродостојно,1
остадости,1
силно,1
нагојити,1
плитко,1
пегавити,1
започети,1
измишљати,1
дотурати,1
узбудити,1
либећи,1
пребродити,1
упуштати,1
закикотати,1
напола,1
надговорити,1
васпитати,1
оњушити,1
проучити,1
испланирати,1
унакрст,1
сакупљати,1
канити,1
галопирати,1
будзашто,1
збринути,1
заклити,1
исповедати,1
болно,1
размицати,1
симетрично,1
бех,1
уперити,1
привести,1
ољуштити,1
осго,1
уапити,1
утувити,1
несагледиво,1
цртати,1
ивицати,1
урезати,1
увежбати,1
уширити,1
згуснути,1
потанко,1
понирати,1
мирити,1
премошћивати,1
обуздавати,1
кротити,1
истоваривати,1
опчинити,1
пробати,1
донести,1
застрати,1
уклопити,1
ишчилити,1
жалетати,1
завапити,1
засркнути,1
престравити,1
свеједнако,1
посустати,1
професионално,1
позивати,1
истрајати,1
шчепати,1
упоређивати,1
службовати,1
срати,1
одгађати,1
ушепртљати,1
забашурити,1
отпасати,1
искос,1
зашти,1
врзмати,1
прекратити,1
умало,1
класати,1
омршавити,1
сумњати,1
запомагати,1
нагађати,1
наблизати,1
неутешно,1
причути,1
напрснути,1
експлодирати,1
погађати,1
поближити,1
принављати,1
сучелити,1
исправити,1
простирати,1
опстајати,1
отећи,1
очекнути,1
таложити,1
немилосрдно,1
придизати,1
скрпити,1
распрснути,1
трпко,1
уситнити,1
супроћи,1
црно,1
страдати,1
бос,1
врхти,1
какотати,1
кидати,1
лајати,1
ухиљадостручити,1
репетирати,1
окидати,1
фитиљети,1
вечерас,1
лагати,1
сплести,1
откачити,1
придржати,1
равнати,1
поводити,1
рашанити,1
усмртити,1
устрелити,1
ступати,1
строго,1
одступати,1
расплинути,1
прибегавати,1
оћелавити,1
доскакати,1
кукурикнути,1
снети,1
почастити,1
тимарити,1
ритнути,1
имакати,1
најпра,1
прскати,1
сагорело,1
разлетети,1
онемогућити,1
упалисати,1
наврат-нанос,1
роморити,1
мимоилазити,1
довикивати,1
одоздо,1
утакати,1
чачкати,1
омирисати,1
лаковати,1
натећи,1
размаћи,1
умицати,1
годити,1
копно,1
довући,1
митити,1
обилно,1
наградити,1
дојавити,1
ономад,1
заронити,1
закољити,1
прегазити,1
потпадати,1
обавезати,1
правно,1
монетарно,1
севати,1
крваво,1
арчити,1
трајно,1
паметно,1
ронити,1
спарити,1
вечеравати,1
коракнути,1
логично,1
дојадити,1
вртјети,1
начути,1
опљачкати,1
намамити,1
отрести,1
углавити,1
дозивати,1
преостати,1
свађати,1
хрлити,1
осипати,1
потцењивати,1
процењивати,1
набројати,1
штуцнути,1
летити,1
дречати,1
заредом,1
одгонити,1
кретосмити,1
рачвати,1
вабити,1
укопати,1
унедоглед,1
сачинити,1
надоле,1
надоље,1
предводити,1
представити,1
згазити,1
закривити,1
окрњити,1
подржати,1
поодавно,1
утицати,1
окруживати,1
заљубљивати,1
волетати,1
успротивити,1
прекинутати,1
уздигнути,1
марачивати,1
лијепо,1
пјевати,1
произвести,1
вијати,1
мимоићи,1
пресрећати,1
испловити,1
оклевати,1
пресијавати,1
златасто,1
дивити,1
истрчати,1
измахнути,1
преградити,1
причињати,1
увећавати,1
умудрити,1
примицати,1
одмицати,1
изустити,1
грозничаво,1
журно,1
одпојавати,1
приучити,1
поживети,1
освртати,1
одседошити,1
жмиркати,1
поткрадати,1
изгристи,1
разнети,1
несмотрено,1
телеграфисати,1
удвостручити,1
укрстити,1
поквасити,1
мутаво,1
разјапити,1
укртити,1
тргати,1
усправљати,1
бистрити,1
дочарати,1
прикрадати,1
запливати,1
голицати,1
казнити,1
преузети,1
извајати,1
замицати,1
муцати,1
развући,1
истањати,1
накисети,1
насладак,1
задевати,1
загревати,1
наручивати,1
одолевати,1
одевати,1
аљкаво,1
долетети,1
одлетјети,1
згледати,1
неочекивано,1
умиривати,1
заносити,1
досадно,1
замирисати,1
снебивати,1
разлучити,1
искрснути,1
срасти,1
начети,1
буђаво,1
разуверити,1
чилити,1
исказивати,1
одбранити,1
бистро,1
замрзети,1
прорећи,1
плакидати,1
издалека,1
мумла,1
пести,1
верати,1
овладати,1
уживети,1
уживјети,1
објединити,1
крманити,1
чучати,1
јечати,1
буктати,1
закрвавити,1
саплести,1
залепршати,1
смиривати,1
изазивати,1
ништа,1
задремати,1
натеривати,1
приближити,1
одвући,1
жудети,1
размештати,1
чагрљати,1
говоркати,1
одмахивати,1
хмирно,1
распарати,1
збити,1
тарити,1
дотакати,1
сустигошити,1
вежбати,1
испружити,1
упирати,1
глатко,1
хабати,1
оптуживати,1
одости,1
надкриљивати,1
притискати,1
премамити,1
нагнути,1
мије,1
одсада,1
пламсати,1
помицати,1
домишљати,1
стопити,1
прикучивати,1
прилегати,1
изненађивати,1
надвладавати,1
солити,1
притицати,1
појављивати,1
жевети,1
досетити,1
кукурикати,1
навешћивати,1
излетити,1
разбројати,1
изобличити,1
поправљати,1
првобитно,1
затамњивати,1
оканити,1
прилежно,1
одузимати,1
заточити,1
заиста,1
мудро,1
уздати,1
расудити,1
спашавати,1
емигрирати,1
наспавати,1
накупати,1
опколити,1
тек,1
непоштедно,1
подарити,1
оцртавати,1
збивати,1
нарастати,1
оћутао,1
изневерити,1
обуставити,1
удаљавати,1
тепати,1
заледити,1
слетјети,1
заметнути,1
витати,1
различито,1
управити,1
подлећи,1
причивати,1
саслушати,1
распуклити,1
шењати,1
притрчати,1
брч,1
размаксоти,1
учтиво,1
узнемирити,1
дан-два,1
напојити,1
рикати,1
теретити,1
пресецати,1
ујахати,1
најурити,1
прохтети,1
смислити,1
васпитавати,1
закржљавати,1
притеснити,1
наднети,1
мрсити,1
борити,1
означити,1
оцењивати,1
сретосмити,1
расплодити,1
бекнути,1
настањивати,1
турити,1
исприповедати,1
уздуж,1
претраживати,1
претеривати,1
истрести,1
туђе,1
прорезати,1
несрећно,1
заузврати,1
наследно,1
забавити,1
исковати,1
изнурити,1
насути,1
снажно,1
мировати,1
гложити,1
распињати,1
увећати,1
набављати,1
излетати,1
уздићи,1
засводити,1
напоредо,1
благо,1
постигнути,1
подмазивати,1
удварати,1
обрети,1
сакупити,1
шерити,1
застрети,1
наређивати,1
крстарити,1
западно,1
даноноћно,1
намучити,1
измамити,1
размити,1
поплочати,1
озидати,1
отегнути,1
запатити,1
пресвући,1
беснети,1
шумети,1
нестрпљиво,1
прошарати,1
предахнути,1
усељавати,1
качити,1
струјати,1
замрачити,1
заблеснути,1
изблиза,1
искључити,1
зграбити,1
разгртати,1
одстрелити,1
кравити,1
одморити,1
цвркнути,1
досећати,1
прострести,1
покорно,1
заљуљати,1
пастити,1
ухвалити,1
укасати,1
шло,1
шити,1
