infinitive_latin,frequency
iznemoći,1
uskviriti,1
pridodati,1
uzaludno,1
čekist,1
normalno,1
obazirati,1
opuštati,1
nagaziti,1
krckati,1
vrisni,1
otrpiti,1
pomaknuti,1
naga,1
izvaliti,1
gadati,1
zveknuti,1
naokolo,1
uskipati,1
huljati,1
jedared,1
postadošiti,1
rugati,1
pou6ijati,1
pokuašati,1
pretresti,1
trpati,1
mileti,1
pucketati,1
zaviriti,1
štešnjavati,1
uspavati,1
spati,1
otkako,1
međutim,1
preblediti,1
sevnušiti,1
iznenadno,1
nesigurno,1
uzletjeti,1
boliti,1
kosnuti,1
prevideti,1
mazati,1
krečiti,1
jednodušno,1
prekršiti,1
insistirati,1
iseljivati,1
pozajmiti,1
kupati,1
dirigovati,1
nakriviti,1
pobližiti,1
zarazno,1
uzletati,1
pesmiti,1
dovići,1
porušiti,1
verovatno,1
podigositi,1
osti,1
oslušnuti,1
zaplesti,1
variti,1
onemogućavati,1
traćiti,1
prebledeti,1
kriviti,1
prezriti,1
danima,1
raskidati,1
odvlačiti,1
gnječiti,1
naletati,1
kokodakati,1
došaptavati,1
plahovito,1
nailaziti,1
katkad,1
žagoriti,1
gmizati,1
odrati,1
operirati,1
muvati,1
oderati,1
zagušiti,1
raspršiti,1
brujati,1
kinoaparati,1
urlati,1
naslućivati,1
proterati,1
formirati,1
lakoverno,1
okorelo,1
doživljavati,1
oklopiti,1
popešiti,1
poslovati,1
dignuti,1
svrstavati,1
spolja,1
susresti,1
postrojati,1
planuti,1
koncentrisati,1
dejstvovati,1
usporiti,1
spkoljavati,1
zakočiti,1
priletjeti,1
prirasti,1
trijumfovati,1
upraviti,1
uzaptiti,1
neugodno,1
prikrasti,1
zamahnuti,1
opkoljavati,1
učestati,1
iskočiti,1
dostići,1
prtiti,1
opipati,1
čupkati,1
ćelavko,1
nabaviti,1
zagrčnuti,1
jetko,1
godišnje,1
zakidati,1
spušati,1
promucati,1
prealačiti,1
pomaći,1
spomenuti,1
nedeljno,1
zaškripati,1
trasirati,1
smrzavati,1
zapeti,1
zakopčati,1
pripremiti,1
hvaliti,1
letimicati,1
nabubreti,1
ogoliti,1
odzvanjati,1
grebati,1
zguriti,1
iskidati,1
isparavati,1
sušiti,1
noćivati,1
češati,1
smišljati,1
viti,1
zaoštravati,1
opraviti,1
rukovati,1
porećavati,1
nameštati,1
malčice,1
krpiti,1
danas-sutra,1
kud,1
pohvatati,1
referisati,1
usitniti,1
zapetljavati,1
udvostručiti,1
sagraditi,1
razmestiti,1
zaprepastiti,1
zažmirkati,1
premoriti,1
dezertireti,1
izobličiti,1
razlarmati,1
klisnuti,1
žrtvovati,1
razlegositi,1
vaško,1
sklanjati,1
kresnuti,1
lelujati,1
ginuti,1
žalostiti,1
potisnuti,1
razlikovati,1
svraćati,1
maskirati,1
misao,1
hvatiti,1
specijalno,1
razbežati,1
sklopiti,1
očitati,1
otsedeti,1
škrabati,1
laparati,1
motati,1
okrivljivati,1
pocrkati,1
sustizati,1
prevaliti,1
zvečnuti,1
stresti,1
zapapriti,1
dokopati,1
sevati,1
zveckati,1
otržati,1
izviriti,1
dubavati,1
čučati,1
opipavati,1
skidošiti,1
crtati,1
odvići,1
raskrečiti,1
poprečiti,1
stigositi,1
uglavljivati,1
upotrebljavati,1
stabilno,1
oslanjati,1
podjednako,1
zauzimati,1
ponositi,1
nabiti,1
omršati,1
ocrtati,1
potamneti,1
izmršaveti,1
zovnuti,1
prekardašiti,1
odnesti,1
voziti,1
iskritati,1
likvidirati,1
zarivati,1
prosećati,1
pobezati,1
dohvatati,1
islati,1
najesti,1
ugrejati,1
zaglušiti,1
kaliti,1
ubedljivo,1
dokazivati,1
razrađivati,1
stražariti,1
očistiti,1
nagraditi,1
uzleteti,1
premrzati,1
oticati,1
žalosno,1
klimati,1
zapasti,1
nestašno,1
zabisati,1
stegositi,1
razriti,1
provriti,1
progurati,1
naviti,1
kiselo,1
dograbiti,1
otsečiti,1
poigravati,1
trgnuti,1
pogladiti,1
nezgodno,1
sumnjivo,1
akiti,1
pristizati,1
uračunavati,1
pobuditi,1
odabrati,1
crnookog,1
prekriti,1
zafijukati,1
pustošiti,1
promrzla,1
zgrtati,1
domileti,1
dogorevati,1
povikati,1
besplatno,1
raščišćavati,1
nadziravati,1
nadgledati,1
predvidjeti,1
protivzakonito,1
postupati,1
optužiti,1
mrko,1
šesti,1
skameniti,1
srozati,1
maći,1
neljubazno,1
poduliti,1
nesrećno,1
misati,1
ukrutiti,1
kudikamo,1
stideti,1
otaj,1
prestići,1
poto,1
tarati,1
ostariti,1
pobijati,1
vej,1
oboleti,1
survati,1
napregnuti,1
pristupati,1
kpecati,1
ustajati,1
navući,1
probadati,1
cvokotati,1
magliti,1
izgledeti,1
rashladiti,1
nabasati,1
utovariti,1
pretiti,1
usput,1
taknuti,1
zastrašiti,1
telefonirati,1
istovariti,1
naredeti,1
razboljeti,1
slaviti,1
topiti,1
vrapati,1
šegati,1
otkud,1
osiromašiti,1
trčkarati,1
bezobrazno,1
upiljiti,1
čačkati,1
poodrasti,1
uspuzati,1
obnavljati,1
posediti,1
ručati,1
nezado-voljno,1
krstiti,1
izati,1
