infinitive_latin,frequency
presijavati,22
zbunjeno,22
саслушати,21
одлетети,21
постићи,21
намерно,21
искључиво,21
заплакати,21
извлачити,21
одлично,21
загрлити,21
испустити,21
увући,21
увидети,21
друкчије,21
смешити,21
таман,21
упућивати,21
љубазно,21
псовати,21
дерати,21
натерати,21
гушити,21
одиграти,21
прибрати,21
довршити,21
повикати,21
varati,21
naleteti,21
sačuvati,21
ukazati,21
hraniti,21
poneti,21
nastavljati,21
polaziti,21
sviđati,21
kleti,21
nestrpljivo,21
ozbiljno,21
vrtjeti,21
uplašiti,21
nasloniti,21
nečujno,21
obećavati,21
skloniti,21
окруживати,21
тешити,21
isključiti,21
silaziti,21
odozgo,21
namrštiti,21
vešto,21
izvlačiti,21
žmirkati,21
nazvati,21
izraziti,21
muvati,21
podmetnuti,21
истовремено,20
разилазити,20
клатити,20
запазити,20
скупити,20
испадати,20
полагати,20
упалити,20
израдити,20
јурнути,20
отегнути,20
мрмљати,20
шчепати,20
сејати,20
обрадовати,20
кидати,20
зарадити,20
грлити,20
трести,20
претећи,20
заћутати,20
исплатити,20
развијати,20
ситно,20
унутра,20
састављати,20
освојити,20
обавестити,20
свеједно,20
склапати,20
појављивати,20
камоли,20
подаље,20
гинути,20
psovati,20
priznavati,20
raniti,20
ploviti,20
neprekidno,20
nemoguće,20
odatle,20
zapitati,20
nekad,20
drhtati,20
danju,20
odnekud,20
umoriti,20
ubediti,20
sinoć,20
snažno,20
сакупљати,20
увијек,20
тумачити,20
испети,20
ispiti,20
отворено,20
прикривати,20
растурити,20
подједнако,20
одати,20
стрепити,20
вредети,20
ранити,20
iznenaditi,20
pregledati,20
šaliti,20
saopštiti,20
vrediti,20
smisliti,20
gorko,20
izleteti,20
dopuštati,20
uznemireno,20
pridružiti,20
ispraviti,20
pristajati,20
дувати,19
честитати,19
забранити,19
искочити,19
располагати,19
помирити,19
узгред,19
поручити,19
планути,19
одобравати,19
откривати,19
скретати,19
описивати,19
потписати,19
победити,19
преместити,19
исправити,19
одавати,19
продирати,19
вечито,19
предлагати,19
кварити,19
умало,19
љутити,19
запамтити,19
штедети,19
унијети,19
неодољиво,19
ишчезавати,19
приближити,19
огледати,19
мрзити,19
удати,19
смислити,19
preživeti,19
doputovati,19
strogo,19
paliti,19
loše,19
poslužiti,19
mrziti,19
večito,19
privlačiti,19
neobično,19
apsolutno,19
nežno,19
otprilike,19
zaključati,19
gušiti,19
napuštati,19
napolju,19
ručati,19
лагано,19
довикивати,19
заносити,19
сагледати,19
нападати,19
огорчити,19
постепено,19
заштитити,19
blistati,19
prestajati,19
letiti,19
mrštiti,19
navući,19
poveriti,19
namignuti,19
pop,19
uglavnom,19
začuđeno,19
zakačiti,19
posebno,19
obavestiti,19
nagnuti,19
dovući,19
rastati,19
ushititi,19
придржавати,18
укочити,18
узбуђивати,18
попреко,18
преселити,18
потрести,18
прекрити,18
закључати,18
певушити,18
увлачити,18
свега,18
освртати,18
запети,18
бунити,18
убацити,18
расправљати,18
преживети,18
издавати,18
пронети,18
упоредити,18
размислити,18
припремити,18
настајати,18
скупљати,18
гутати,18
залутати,18
пар,18
искрснути,18
гристи,18
наизменично,18
наменити,18
разболети,18
подсетити,18
утицати,18
испратити,18
усуђивати,18
допасти,18
пренути,18
goniti,18
bivati,18
izneti,18
zaćutati,18
ispratiti,18
utonuti,18
poverovati,18
sahraniti,18
podsećati,18
nisko,18
vređati,18
neprimetno,18
rđavo,18
колебати,18
obići,18
обићи,18
несумњиво,18
претурати,18
заћи,18
застајати,18
распоређивати,18
кажњавати,18
унатраг,18
покретати,18
вечерати,18
устајати,18
одбранити,18
ujutro,18
odvući,18
vezati,18
zabraniti,18
sastaviti,18
uvesti,18
značajno,18
svečano,18
namerno,18
otvorisati,18
jahati,18
letelo,18
osmehivati,18
iskriviti,18
zalupiti,18
uvis,18
otuda,18
natovariti,18
odjeći,18
upaliti,18
meširiti,18
украсити,17
опрати,17
основати,17
бојажљиво,17
звонити,17
промицати,17
навратити,17
