base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
voziti,odvoziti,od,966,31
voziti,razvoziti,raz,966,4
opisivati,propisivati,pr,950,659
meriti,pomeriti,po,949,276
meriti,izmeriti,iz,949,175
meriti,odmeriti,od,949,94
meriti,zameriti,za,949,57
meriti,nameriti,na,949,26
meriti,razmeriti,raz,949,8
meriti,primeriti,pri,949,8
meriti,premeriti,pre,949,5
negovati,odnegovati,od,948,9
poznavati,prepoznavati,pre,944,800
poznavati,upoznavati,u,944,398
poznavati,spoznavati,s,944,74
poznavati,raspoznavati,ras,944,11
poznavati,propoznavati,pro,944,1
urediti,preurediti,pre,934,45
registrovati,preregistrovati,pre,921,9
registrovati,doregistrovati,do,921,2
tretirati,istretirati,is,918,5
trošiti,potrošiti,po,915,502
trošiti,utrošiti,u,915,66
trošiti,istrošiti,is,915,31
glasati,izglasati,iz,914,107
glasati,oglasati,o,914,66
glasati,preglasati,pre,914,3
glasati,proglasati,pro,914,2
glasati,nadglasati,nad,914,2
glasati,naglasati,na,914,1
karakterisati,okarakterisati,o,903,124
vjerovati,povjerovati,po,883,12
slati,poslati,po,877,2757
dominirati,izdominirati,iz,873,1
pomenuti,napomenuti,na,870,1086
pomenuti,spomenuti,s,870,276
pomenuti,opomenuti,o,870,4
beležiti,obeležiti,o,869,1311
beležiti,zabeležiti,za,869,790
beležiti,ubeležiti,u,869,17
beležiti,pribeležiti,pri,869,4
pominjati,napominjati,na,868,491
pominjati,spominjati,s,868,364
pominjati,opominjati,o,868,57
komunicirati,iskomunicirati,is,866,28
slaviti,proslaviti,pro,839,557
položiti,raspoložiti,ras,831,4
pasti,upasti,u,826,545
pasti,napasti,na,826,500
pasti,pripasti,pri,826,418
pasti,spasti,s,826,321
pasti,dopasti,do,826,236
pasti,opasti,o,826,199
pasti,propasti,pro,826,173
pasti,ispasti,is,826,160
pasti,zapasti,za,826,110
pasti,raspasti,ras,826,85
pasti,otpasti,ot,826,29
pasti,prepasti,pre,826,4
pasti,podpasti,pod,826,2
pasti,popasti,po,826,2
snimiti,presnimiti,pre,820,3
snimiti,usnimiti,u,820,2
snimiti,dosnimiti,do,820,1
snimiti,nasnimiti,na,820,1
ubiti,bezubiti,bez,809,3
studirati,prostudirati,pro,808,5
spajati,odspajati,od,788,4
spajati,prespajati,pre,788,3
slagati,naslagati,na,783,6
slagati,poslagati,po,783,6
slagati,preslagati,pre,783,4
probati,isprobati,is,779,456
probati,oprobati,o,779,185
braniti,odbraniti,od,778,539
braniti,zabraniti,za,778,281
braniti,obraniti,o,778,12
braniti,probraniti,pro,778,2
braniti,izbraniti,iz,778,1
padati,pripadati,pri,775,2869
padati,spadati,s,775,1612
padati,dopadati,do,775,234
padati,napadati,na,775,194
padati,opadati,o,775,190
padati,propadati,pro,775,115
padati,ispadati,is,775,90
padati,upadati,u,775,56
padati,raspadati,ras,775,40
padati,otpadati,ot,775,12
padati,popadati,po,775,5
padati,zapadati,za,775,4
padati,podpadati,pod,775,3
padati,odpadati,od,775,1
padati,prepadati,pre,775,1
padati,prpadati,pr,775,1
pustiti,napustiti,na,769,1652
pustiti,propustiti,pro,769,839
