infinitive_latin,frequency
dostizati,13
grickati,13
pijuckati,13
trčkarati,13
eksplodirati,13
obojiti,13
nalivati,13
raskopčavati,13
uznemirivati,13
remetiti,13
zagaziti,13
oceniti,13
uočiti,13
zovnuti,13
provaliti,13
cvokotati,13
umaći,13
odražavati,13
potamneti,13
napomenuti,13
izrastati,13
prestraviti,13
izgaziti,13
pokolebati,13
odgonetnuti,13
zapljusnuti,13
otpevati,13
iskapiti,13
pristizati,13
saopštavati,13
obogatiti,13
spakovati,13
opkoljavati,13
primeniti,13
pojiti,13
osipati,13
postignuti,13
zadužiti,13
lokati,13
ukoriti,13
poviti,13
očešljati,13
otkazivati,13
propovedati,13
uštedeti,13
težiti,13
ispraćati,13
opsovati,13
stariti,13
prazniti,13
tutnjati,13
suziti,13
bdeti,13
odigravati,13
zbrisati,13
odjahati,13
optuživati,13
odošiti,13
ublažiti,13
otezati,13
šišati,13
namrgoditi,13
obeležavati,13
nadživeti,13
zaključivati,13
prevući,13
istupati,13
porediti,13
grunuti,13
štucati,13
prepisati,13
zameriti,13
izbaviti,13
škoditi,13
počešati,13
kockati,13
protrljati,13
iskazivati,13
žudeti,13
uveličavati,13
pomakati,13
zveknuti,13
prosuti,13
protrčati,13
žuboriti,13
variti,13
goriti,13
gojiti,13
osvežiti,12
tumarati,12
ustremiti,12
pisnuti,12
odskakati,12
previjati,12
nabrajati,12
dugovati,12
dosezati,12
poskakivati,12
grabiti,12
proteći,12
oticati,12
zviznuti,12
zavapiti,12
vračati,12
zanemeti,12
sagorevati,12
mlatiti,12
skratiti,12
krpiti,12
pritegnuti,12
spoticati,12
nadimati,12
naduti,12
brkati,12
dobacivati,12
šesti,12
zadiviti,12
omesti,12
ulagati,12
dokučiti,12
zalajati,12
pokoravati,12
piljiti,12
prećutati,12
osigurati,12
približivati,12
svaliti,12
sporazumeti,12
vesti,12
opraviti,12
prelomiti,12
dogovarati,12
odbacivati,12
namučiti,12
preturiti,12
uspinjati,12
podvlačiti,12
oteći,12
oporavljati,12
istrgnuti,12
pretrpati,12
preterivati,12
sletjeti,12
domašiti,12
dogorevati,12
svraćati,12
opstati,12
posluživati,12
nanijeti,12
dahtati,12
stignuti,12
ogrnuti,12
narasti,12
rojiti,12
odevati,12
razbežati,12
postiditi,12
učvrstiti,12
sazvati,12
utući,12
kašljati,12
stišavati,12
viti,12
progoniti,12
ukinuti,12
zapušiti,12
izroniti,12
zasnovati,12
pomicati,12
nalaktiti,12
ispovedati,12
pokrstiti,12
vrcati,12
navikavati,12
sabrati,12
digositi,12
ispijati,12
skitati,12
vajkati,12
izjednačiti,12
napominjati,12
izgoreti,12
gnječiti,12
listati,12
preostajati,12
nazreti,12
prepoznaditi,12
razrušiti,12
hramati,12
osiromašiti,12
razapeti,12
oslovljavati,12
nacrtati,12
pripisivati,12
nadenuti,12
doživljavati,12
ispljunuti,12
kriviti,12
obuvati,12
banuti,12
odlagati,12
gladovati,12
crneti,12
spetljati,12
robijati,12
priupitati,12
obasipati,12
ujediniti,12
intervjuisati,12
poroditi,12
gestikulirati,12
dežurati,12
narušavati,12
ubeležiti,12
začkiljiti,12
kidnuti,12
razmestiti,12
riti,12
operisati,12
propesti,12
zaostati,12
smaknuti,11
rasuti,11
zatreperiti,11
mezetiti,11
svoditi,11
zapinjati,11
častiti,11
zagorčavati,11
liznuti,11
odužiti,11
ugurati,11
vitlati,11
rasturati,11
krasiti,11
ciknuti,11
iznuriti,11
stideti,11
onjušiti,11
mimoići,11
tutnuti,11
pljeskati,11
zevnuti,11
rastužiti,11
pogladiti,11
odvaliti,11
jenjavati,11
izletiti,11
prebrojati,11
promoliti,11
zametnuti,11
istrčavati,11
razvlačiti,11
prevoziti,11
požurivati,11
priskočiti,11
uvećati,11
skraćivati,11
otresti,11
zaveštati,11
nasrnuti,11
užasavati,11
maći,11
odlikovati,11
soliti,11
goditi,11
kovati,11
prhnuti,11
rashladiti,11
odvraćati,11
obustaviti,11
stropoštati,11
kačiti,11
nadisati,11
obaveštavati,11
označiti,11
uobličiti,11
prezalogajiti,11
pomaknuti,11
poguriti,11
povijati,11
preplitati,11
strahovati,11
izmeriti,11
obrađivati,11
vijoriti,11
škriputati,11
priviti,11
upijati,11
zadaviti,11
razlivati,11
potpisivati,11
skriviti,11
smršati,11
razvedriti,11
onesvestiti,11
proterati,11
tegliti,11
uviti,11
proticati,11
nabijati,11
pognuti,11
curiti,11
zaplitati,11
doterivati,11
propistati,11
dobivati,11
dražiti,11
poveravati,11
ozlediti,11
ukrutiti,11
premreti,11
sačinjavati,11
izdržavati,11
nabujati,11
olakšavati,11
izgrepsti,11
zaraziti,11
pritesniti,11
isključivati,11
blediti,11
ogrejati,11
zasaditi,11
sređivati,11
otkloniti,11
izgladneti,11
izveštačiti,11
izdvajati,11
donesti,11
primoravati,11
darovati,11
posumnjati,11
sedošiti,11
prognati,11
ugojiti,11
ispeći,11
hučati,11
pesti,11
sukobiti,11
ukrašavati,11
zakazati,11
pripaziti,11
zahrkati,11
žariti,11
ispreturati,11
noćiti,11
raspričati,11
vreti,11
celivati,11
obrnuti,11
izdaditi,11
isplaćivati,11
prestizati,11
zakopčati,11
zablistati,11
utrčati,11
razdati,11
nakloniti,11
zazirati,11
sniti,10
zračiti,10
otpremiti,10
smoći,10
odmaknuti,10
oderati,10
krčiti,10
obuti,10
tepati,10
ustupati,10
žderati,10
doživjeti,10
točiti,10
naletati,10
otkačiti,10
zadovoljavati,10
istresti,10
prijati,10
nasrtati,10
odsvirati,10
opteretiti,10
oivičiti,10
snimiti,10
snimati,10
diktirati,10
priložiti,10
obdariti,10
vrpoljiti,10
presedeti,10
naseliti,10
odletati,10
posvađati,10
potčiniti,10
podati,10
raštrkati,10
treštati,10
sazreti,10
saginjati,10
zamotati,10
dopuniti,10
snabdevati,10
rasipati,10
zaslepljivati,10
starati,10
ubacivati,10
udvarati,10
preživljavati,10
sakrivati,10
istopiti,10
zaokupiti,10
imatati,10
takmičiti,10
prohujati,10
zavoditi,10
raznositi,10
ispoljiti,10
šiti,10
udostojiti,10
zatrubiti,10
saslušavati,10
preletati,10
prestići,10
poturiti,10
uletati,10
okružavati,10
otkotrljati,10
mašiti,10
rezervisati,10
dolikovati,10
izbuljiti,10
klecati,10
izmamiti,10
izrasti,10
brbljati,10
protegnuti,10
otpadati,10
hrkati,10
zaklati,10
uspavati,10
dodijati,10
posrediti,10
naviknuti,10
pozliti,10
pogasiti,10
osjećati,10
naspavati,10
rasrditi,10
podešavati,10
raskopčati,10
izjahati,10
proseći,10
sustići,10
uređivati,10
popaliti,10
nadzirati,10
poručivati,10
zanijeti,10
trepteti,10
zakrpiti,10
potiskivati,10
zavarati,10
prepuštati,10
isplakati,10
potcenjivati,10
upoređivati,10
raspoznati,10
ježiti,10
zgrešiti,10
zabrinuti,10
prilagoditi,10
prolomiti,10
pogaziti,10
opomenuti,10
ugraditi,10
osakatiti,10
unajmiti,10
uslišiti,10
pišati,10
smrdeti,10
buktati,10
očitati,10
presvlačiti,10
ugrejati,10
rabiti,10
izdužiti,10
zapečatiti,10
pridavati,10
zalediti,10
stigati,10
oslepeti,10
raščistiti,10
koriti,10
pomučiti,10
izlivati,10
potkazivati,10
izbečiti,10
smilovati,10
izvršavati,10
sporiti,10
naliti,10
poživeti,10
provocirati,10
gostovati,10
napijati,10
zvečnuti,10
zasijati,10
tovariti,10
spaljivati,10
naplatiti,10
otskočiti,10
poletjeti,10
štrajkovati,10
agitovati,10
vaskrsnuti,10
šiknuti,10
razmakati,10
čamiti,9
omogućavati,9
lediti,9
denuti,9
spotaknuti,9
tamo-ati,9
zaploviti,9
dohvatati,9
porazmisliti,9
odlepiti,9
određivati,9
hipnotisati,9
preuzimati,9
štipati,9
raspustiti,9
umanjivati,9
potresati,9
baratati,9
bataliti,9
zaključavati,9
natopiti,9
drmusati,9
ubosti,9
svetiti,9
sabijati,9
bodriti,9
zasmejati,9
razonoditi,9
zagnjuriti,9
potezati,9
zastenjati,9
ručavati,9
uzrujavati,9
šištati,9
gurkati,9
zastupiti,9
buljiti,9
okomiti,9
udeliti,9
prespavati,9
razmatrati,9
očajavati,9
rastopiti,9
nametati,9
odbrojati,9
otežati,9
zašuštati,9
sniziti,9
šljapkati,9
čupati,9
pojačavati,9
zastajkivati,9
pretrpeti,9
uletiti,9
proučiti,9
prevlačiti,9
brigati,9
razvaliti,9
zapretiti,9
belasati,9
gnjaviti,9
naplaćivati,9
sudariti,9
pokuljati,9
zijati,9
obložiti,9
pobeđivati,9
oglašavati,9
privezati,9
usvojiti,9
munuti,9
odstraniti,9
odustati,9
uskočiti,9
vaspitavati,9
doprineti,9
pridržati,9
konstatovati,9
smestati,9
iskrcati,9
zarezati,9
polegati,9
preminuti,9
pomirisati,9
slabiti,9
potući,9
razbuditi,9
filozofirati,9
maziti,9
provirivati,9
raseći,9
uokviriti,9
poleći,9
smijati,9
osvrtjeti,9
uzidati,9
razmileti,9
carevati,9
ispravljati,9
sašaptavati,9
nadolaziti,9
ugoditi,9
stražiti,9
cičati,9
rasklopiti,9
oborisati,9
produživati,9
dastiti,9
mrsiti,9
premirati,9
nametnuti,9
nanositi,9
laskati,9
ustaliti,9
izginuti,9
izlomiti,9
iznenađivati,9
popušiti,9
načeti,9
okušati,9
suočiti,9
žaletati,9
osnivati,9
preliti,9
umrtviti,9
sroditi,9
pritiskati,9
školovati,9
prozući,9
odaditi,9
ganuti,9
prožeti,9
plamteti,9
obezglaviti,9
grmiti,9
rezati,9
suknuti,9
proturiti,9
kročiti,9
nadošiti,9
izdiktirati,9
žmuriti,9
nauditi,9
stojati,9
istrošiti,9
razaznavati,9
dovići,9
trgati,9
opredeliti,9
obrasti,9
mamiti,9
gotoviti,9
razvesti,9
ostarjeti,9
usmeriti,9
izliti,9
otkucati,9
nagaziti,9
pogrbiti,9
zabacivati,9
priteći,9
komešati,9
zazviždati,9
obuzdavati,9
umotavati,9
zalupati,9
napatiti,9
kanuti,9
proletjeti,9
jebati,9
proganjati,9
omrznuti,9
čučnuti,9
gužvati,9
istovarivati,9
taknuti,9
telegrafisati,9
mrdnuti,8
razbuktati,8
ispovediti,8
namotavati,8
sadržavati,8
odmagliti,8
cvetati,8
vejati,8
opružiti,8
ustreptati,8
zaobilaziti,8
kaskati,8
lakovati,8
načuditi,8
zarđati,8
nanjušiti,8
umazati,8
kliznuti,8
kidisati,8
podupreti,8
pocrkati,8
istisnuti,8
uzmicati,8
sklepati,8
legati,8
bockati,8
užurbati,8
zamirati,8
uzburkati,8
uvećavati,8
sputavati,8
šumiti,8
smeštati,8
vjerovati,8
uzvrpoljiti,8
stuštiti,8
puknuti,8
zatresti,8
pripasti,8
začepiti,8
grcati,8
čeznuti,8
uveti,8
uzrujati,8
promucati,8
blejati,8
blagodariti,8
ustumarati,8
prekoračiti,8
zaslepiti,8
postradati,8
zaplašiti,8
snesti,8
crći,8
raspršiti,8
zabezeknuti,8
proždirati,8
priterati,8
izravnati,8
čavrljati,8
propinjati,8
trezniti,8
prostreliti,8
sarađivati,8
pogostiti,8
skriti,8
obamirati,8
ugaziti,8
odvlačiti,8
navršiti,8
šmrkati,8
prodrmati,8
zaljubiti,8
ustručavati,8
potpadati,8
rečiti,8
nišaniti,8
predvoditi,8
nabrati,8
uzdignuti,8
progurati,8
omogućiti,8
obrezati,8
naricati,8
lunjati,8
zakretati,8
tkati,8
krstariti,8
svrstati,8
odudarati,8
odstupati,8
zadočniti,8
suzbiti,8
naškoditi,8
pribojavati,8
otkupiti,8
prestareti,8
zagušiti,8
zakikotati,8
proizlaziti,8
poskakati,8
podleći,8
utvrđivati,8
raskinuti,8
raportirati,8
dogoreti,8
sjesti,8
prostrujati,8
zasnivati,8
sabirati,8
predodrediti,8
ismejati,8
ugroziti,8
prokockati,8
posedeti,8
oznojiti,8
zaiskati,8
posoliti,8
obmanuti,8
pobezati,8
roniti,8
porađati,8
orati,8
odrezati,8
zabosti,8
preticati,8
povezivati,8
obisnuti,8
iskovati,8
srati,8
prevršiti,8
suprotstaviti,8
zavaditi,8
sjuriti,8
potsetiti,8
ublažavati,8
uskratiti,8
pričuvati,8
zamrznuti,8
zakoljati,8
zakti,8
prebledeti,8
zvižduti,8
zbogiti,8
malaksati,8
reagovati,8
dotući,8
trtljati,8
otržati,8
zaklinjati,8
pučiti,8
isplivati,8
cimnuti,8
prikočiti,8
zezati,8
dezertirati,8
opterećivati,8
napuderisati,8
negirati,8
formirati,8
truckati,8
najavljivati,8
odrati,8
prilezati,8
otstupiti,8
oboleti,8
trpati,8
dobaviti,8
razrogačiti,8
rasuđivati,8
sasuti,8
izleti,8
izjuriti,8
zakašljati,8
oklopiti,8
zagrmiti,8
priletjeti,8
uvrtati,8
aplaudirati,8
zapišati,8
zagrcnuti,8
zatreptati,8
prodahtati,8
zvašiti,8
govorkati,8
raskrinkati,8
jorgovati,8
dobovati,8
namamiti,8
blebetati,8
mešiti,8
postarati,8
priviđati,7
usijati,7
došaptavati,7
skotrljati,7
izboriti,7
cvileti,7
množiti,7
odškrinuti,7
oblepiti,7
pritrčavati,7
poredati,7
vekovati,7
glačati,7
otkopčati,7
odraziti,7
opravljati,7
izobličiti,7
potkradati,7
dirigovati,7
zaprepašćivati,7
nadjačati,7
oduvati,7
izvati,7
preduhitriti,7
kočoperiti,7
načičkati,7
divljati,7
primaknuti,7
razvezivati,7
zaškiljiti,7
razumesti,7
prilagati,7
pljačkati,7
isplaziti,7
liti,7
zgaditi,7
zasvetliti,7
proraditi,7
oživljavati,7
zamerati,7
uzletati,7
ispariti,7
poželiti,7
podvrgnuti,7
krkati,7
obgrliti,7
vijati,7
zabaviti,7
šetkati,7
uzvraćati,7
istaknuti,7
sledovati,7
zaseniti,7
razbacivati,7
uskomešati,7
pohrliti,7
rastavljati,7
šunjati,7
nevaljati,7
ogovarati,7
pljusnuti,7
podaviti,7
pridruživati,7
zalepršati,7
zasedati,7
prevazići,7
pozajmljivati,7
prigrliti,7
zabadati,7
konačiti,7
odvoziti,7
uključivati,7
nagurati,7
venuti,7
noćivati,7
uzdihati,7
traćiti,7
napućiti,7
opasivati,7
radoznati,7
pešačiti,7
zadirkivati,7
preobratiti,7
povećati,7
beleti,7
prekaliti,7
odenuti,7
satirati,7
pomoriti,7
podšišati,7
podbočiti,7
upecati,7
smučiti,7
obijati,7
lumpovati,7
stapati,7
opijati,7
oživjeti,7
sjećati,7
otirati,7
kolutati,7
prećutkivati,7
izdizati,7
povisiti,7
gamizati,7
odraditi,7
pritezati,7
splesti,7
raspoznavati,7
obamreti,7
istezati,7
uterati,7
plamsati,7
pokopati,7
pronositi,7
pohoditi,7
zagrevati,7
odstupiti,7
zavaravati,7
ispucati,7
gatati,7
postiti,7
dostavljati,7
posljati,7
pogružiti,7
zaprositi,7
puzati,7
dotaknuti,7
postideti,7
osjetiti,7
kovitlati,7
sporazumevati,7
podsmehnuti,7
trgovati,7
urazumiti,7
zasenjivati,7
udvostručiti,7
nadoknaditi,7
golicati,7
cupkati,7
uliti,7
zakrčiti,7
zadočnjavati,7
bušiti,7
citirati,7
poravnati,7
napregnuti,7
povešati,7
žeti,7
zaklopiti,7
obiti,7
ispaliti,7
osramotiti,7
izgrditi,7
uđošiti,7
iščitati,7
prionuti,7
začiniti,7
pronalaziti,7
pripraviti,7
dospevati,7
izvrtati,7
nadvladati,7
uverisati,7
uplitati,7
zakrenuti,7
urezivati,7
razmotriti,7
lelujati,7
pojmiti,7
spraviti,7
sevnuti,7
sinuti,7
jačati,7
obnarodovati,7
prinositi,7
dvoumiti,7
spravljati,7
uvaliti,7
dolivati,7
lišavati,7
kljunuti,7
kositi,7
zamračiti,7
štati,7
ponadati,7
srknuti,7
kljucati,7
cenjkati,7
razljutiti,7
oprobati,7
dopisati,7
uzdrmati,7
razgrnuti,7
razgrabiti,7
naježiti,7
napričati,7
fijukati,7
zapetljati,7
natući,7
uhoditi,7
kucnuti,7
nateći,7
pakovati,7
pištati,7
optrčati,7
ožedneti,7
poletati,7
popločati,7
odbrusiti,7
vaspitati,7
prožimati,7
pribiti,7
prljati,7
potapšati,7
prignuti,7
prišiti,7
otkazati,7
sazivati,7
onemogućiti,7
uvidjeti,7
verati,7
otpočinjati,7
nagoreti,7
prianjati,7
natakati,6
zavezati,6
praćakati,6
zuriti,6
oblizivati,6
slegnuti,6
balansirati,6
zašiti,6
zamaknuti,6
peniti,6
prevazilaziti,6
izlepiti,6
sjatiti,6
potkresati,6
prestrašiti,6
zadići,6
obrtati,6
izletati,6
naglašavati,6
mrdati,6
proizvoditi,6
zapitkivati,6
riknuti,6
ritati,6
natmuriti,6
kuljati,6
usrećiti,6
zapadati,6
ubuđati,6
zapleniti,6
izviti,6
doturiti,6
domoći,6
marširati,6
pocrneti,6
isporučiti,6
dovoziti,6
pretakati,6
redati,6
pregrađivati,6
usisavati,6
stašiti,6
kresnuti,6
osmeliti,6
nalagati,6
iskušavati,6
utrošiti,6
strujati,6
premetati,6
ljuštiti,6
obnevideti,6
uplatiti,6
pomaći,6
promaknuti,6
odvrnuti,6
izmusti,6
udubiti,6
predomisliti,6
natuštiti,6
dogurati,6
zapomagati,6
žalostiti,6
zakovati,6
primenjivati,6
obmanjivati,6
izrezati,6
rezimirati,6
tresuti,6
jemčiti,6
pretražiti,6
prebiti,6
bujati,6
poplašiti,6
pretrčavati,6
najmiti,6
švrljati,6
poprskati,6
usmrtiti,6
izmoliti,6
dremnuti,6
omaknuti,6
prekorevati,6
odspavati,6
obitavati,6
ureći,6
proživjeti,6
ludovati,6
ožalostiti,6
doživljivati,6
izmaknuti,6
uginuti,6
kruniti,6
povaditi,6
trnuti,6
pridremati,6
izvirati,6
cvasti,6
svrstavati,6
iznemogati,6
sakatiti,6
posakrivati,6
useljavati,6
dangubiti,6
zepsti,6
mumlati,6
sabiti,6
stražariti,6
razdaniti,6
zategnuti,6
zabijati,6
drmati,6
razapinjati,6
namaći,6
režati,6
prostiti,6
udružiti,6
pregovarati,6
prisvojiti,6
sužavati,6
obuzdati,6
iskupljati,6
istrajati,6
dopunjivati,6
otplaviti,6
vaskrsavati,6
obzirati,6
ograničavati,6
okrečiti,6
ukrotiti,6
zareći,6
izučiti,6
izmetnuti,6
pristupati,6
nagristi,6
posediti,6
procenjivati,6
nadovezivati,6
zaplesti,6
uhraniti,6
iskorišćivati,6
zadobiti,6
dopisivati,6
usiljavati,6
vrijediti,6
zaglušivati,6
teturati,6
prtiti,6
hapsiti,6
izgladiti,6
navijati,6
zastreti,6
prebroditi,6
ukrštavati,6
gomilati,6
isteći,6
pojati,6
turiti,6
zaticati,6
mokriti,6
isukati,6
pogibiti,6
svrgnuti,6
zastupati,6
izranjati,6
doseći,6
nadgledati,6
odricati,6
izricati,6
zgranuti,6
prikupljati,6
obistiniti,6
umanjiti,6
zagristi,6
naznačiti,6
njušiti,6
nadirati,6
odmotavati,6
nogiti,6
upoznavati,6
osetisati,6
osvetiti,6
zaustavisati,6
peckati,6
nabaciti,6
drhtaviti,6
zafijukati,6
upregnuti,6
zakukati,6
raspečatiti,6
preslišati,6
narugati,6
ispsovati,6
izbrbljati,6
klevetati,6
zalečiti,6
zaoriti,6
pariti,6
protivurečiti,6
postrojavati,6
mamuzati,6
mogudati,6
proveseliti,6
dosuti,6
ostadosti,6
otpoći,6
zbližavati,6
ograđivati,6
četiristohiljaditi,6
izujedati,6
kvasiti,6
čutati,6
uklopiti,6
istraživati,6
simulirati,6
nabacivati,6
koketirati,6
zakopčavati,6
pijančiti,6
ukvasiti,6
pohraniti,6
zapakovati,6
prenuhti,6
kliberiti,6
rasprodati,6
mobilisati,6
opčiniti,6
odgajiti,6
opeći,6
izmlatiti,6
zašištati,6
nabosti,6
momčiti,6
zasiktati,6
pripijati,6
proglašavati,6
pretstavljati,6
proderati,6
obasušiti,6
priređivati,6
iskretati,6
cerekati,6
zagladiti,6
okrivljivati,6
počistiti,6
prigovoriti,6
otisati,6
prignečiti,6
previti,6
uletjeti,6
mileti,6
uzavreti,6
izmoriti,6
rizikovati,6
rominjati,6
isparavati,6
razrađivati,6
poubijati,6
akiti,6
podviknuti,6
okrugati,6
preplanuti,6
prozreti,6
pretstaviti,6
zapistati,6
ulitati,6
opkladiti,6
ophoditi,6
životariti,6
prebledjeti,6
podbunjivati,6
hegemoniti,6
govorati,6
promrsiti,6
odagnati,6
napršati,6
brundati,6
trći,6
pljuckati,6
zamjaukati,6
zvrjiti,6
poškropiti,6
smicati,6
poprimiti,6
pobeleti,6
bejašati,6
pomodreti,6
čkiljiti,6
rastvarati,6
sugerisati,6
mreti,6
gloati,6
izrabljivati,6
izmahnuti,6
razmeniti,6
ošišati,5
zagrmeti,5
zanjihati,5
otežući,5
ukrstiti,5
štrcati,5
groktati,5
pobenaviti,5
zamlatarati,5
prekardašiti,5
ušiti,5
zavrtiti,5
prestaviti,5
raskrečiti,5
slepiti,5
oponašati,5
izdirati,5
požuteti,5
feldmaršati,5
smazati,5
gegati,5
poučavati,5
siktati,5
angažovati,5
zloupotrebiti,5
predstojati,5
uvenuti,5
tandrčati,5
zaokretati,5
obavezati,5
zjapiti,5
pribeći,5
nećkati,5
praskati,5
premišljati,5
izviriti,5
rekvirirati,5
isturati,5
taložiti,5
opuštati,5
krčkati,5
izanđati,5
precrtati,5
njuškati,5
prorediti,5
izigravati,5
ustrajati,5
saosećati,5
proizvesti,5
ogoliti,5
izuzeti,5
rzati,5
voliti,5
cvrčati,5
rasplamsati,5
sablažnjavati,5
brzati,5
očuvati,5
vinuti,5
izglasati,5
gucnuti,5
pirkati,5
zagraditi,5
utuviti,5
plamšati,5
istovariti,5
prisniti,5
načuljiti,5
raskidati,5
prikucati,5
pečati,5
sprati,5
otploviti,5
bacakati,5
pozabaviti,5
uzdići,5
probušiti,5
predskazivati,5
zviždukati,5
dresirati,5
razvoditi,5
šikljati,5
prerušiti,5
razjedati,5
pobuditi,5
udubljivati,5
odsedeti,5
zgušnjavati,5
ispipati,5
pričvrstiti,5
prikrasti,5
preurediti,5
saživeti,5
pretendovati,5
presresti,5
začviti,5
izdevetati,5
pretući,5
razmeštati,5
uspentrati,5
proanalizirati,5
privoditi,5
dovijati,5
izbočiti,5
omeđiti,5
zadenuti,5
prehraniti,5
ovekovečiti,5
malakšavati,5
priželjkivati,5
nadvikivati,5
kliknuti,5
zavrnuti,5
odmotati,5
mrznuti,5
doletjeti,5
uslovljavati,5
sunčati,5
zaceliti,5
prerađivati,5
utoliti,5
raspremiti,5
minuti,5
preživljivati,5
kartati,5
zgaziti,5
otrezniti,5
kaditi,5
vrveti,5
saletati,5
očarati,5
izopačiti,5
posvršavati,5
raspaljivati,5
mezeti,5
sjetiti,5
šutiti,5
usaditi,5
započinjati,5
cviliti,5
blještati,5
dojiti,5
strašiti,5
nišiti,5
premostiti,5
ozepsti,5
rasterivati,5
zaboljeti,5
kititi,5
kulučiti,5
obustavljati,5
pritistiti,5
uskladiti,5
zbijati,5
talasati,5
pribirati,5
zajaziti,5
navisati,5
rašejati,5
stisliti,5
progovarati,5
razgoniti,5
razdvajati,5
dovršavati,5
magliti,5
zametati,5
trupkati,5
omršati,5
presvisnuti,5
sumnjičiti,5
izjednačivati,5
osujetiti,5
povlađivati,5
naseći,5
posvedočiti,5
osmatrati,5
nipodaštavati,5
žeći,5
klisnuti,5
dorasti,5
ispirati,5
obavezivati,5
privenčati,5
doseliti,5
trgošiti,5
posegnuti,5
premeravati,5
otklanjati,5
zaustiti,5
dremuckati,5
podvriskivati,5
poženiti,5
nagomilati,5
skroviti,5
sezati,5
podivljati,5
koščati,5
udešavati,5
raznežiti,5
iskidati,5
počupati,5
izlizati,5
potkrepiti,5
raspredati,5
robovati,5
uzjahivati,5
suzbijati,5
pazarivati,5
nadahnuti,5
odisati,5
kritikovati,5
uniziti,5
sazidati,5
mrviti,5
otuđiti,5
posrnuti,5
dosuditi,5
ponijeti,5
sračunati,5
stiskati,5
podvrgavati,5
zašuti,5
natezati,5
prolamati,5
snivati,5
zbacivati,5
naseljavati,5
zapodenuti,5
ulagivati,5
uvežbati,5
namakati,5
osloviti,5
žuditi,5
bičevati,5
osvedočiti,5
obedovati,5
obnažiti,5
priviknuti,5
premazivati,5
klijati,5
razletjeti,5
otkidati,5
oblikovati,5
pridobijati,5
uvrstiti,5
vijugati,5
zamesiti,5
nasleđivati,5
umnožavati,5
spati,5
zavlačiti,5
nabrojati,5
narezati,5
mimoilaziti,5
promešati,5
zanemariti,5
pohađati,5
urlikati,5
odobrovoljiti,5
hajati,5
napinjati,5
podrediti,5
strmoglavljivati,5
ugovoriti,5
dodadati,5
smrzavati,5
preoteti,5
procvetati,5
započiti,5
leti,5
dočuti,5
čunjati,5
kasati,5
prošarati,5
prišivati,5
zabraditi,5
izvikati,5
otrpiti,5
blagoizvoleti,5
zlopamtiti,5
napasati,5
izgubisati,5
usplamteti,5
razleći,5
utihnuti,5
poskidati,5
pojahati,5
doletati,5
zaglibiti,5
uzverati,5
kljuvati,5
stigositi,5
razgaliti,5
teretiti,5
zazvečati,5
isploviti,5
sviknuti,5
oblivati,5
okriviti,5
izbisati,5
prenemagati,5
razbarušiti,5
izvajati,5
poniziti,5
iznajmljivati,5
jadati,5
poderati,5
protnuti,5
krvariti,5
naručivati,5
sletati,5
kaliti,5
prosuđivati,5
prosvirati,5
otpljunuti,5
sprovoditi,5
čupkati,5
iscrpiti,5
krckati,5
probadati,5
zastirati,5
natrljati,5
nadvičiti,5
prosuditi,5
ustezati,5
uzbuniti,5
preterati,5
klicati,5
naletjeti,5
potapati,5
nagrizati,5
trubiti,5
promeškoljiti,5
zamazivati,5
uzati,5
provozati,5
prikradati,5
razdirati,5
napeti,5
pomahnitati,5
umekšati,5
đipiti,5
istrunuti,5
zabrinjavati,5
ucenjivati,5
pribaviti,5
usiniti,5
propevati,5
naterivati,5
privići,4
zadubiti,4
venčavati,4
ustrčati,4
umjeti,4
uklesati,4
upokojiti,4
zakovrnuti,4
našljemati,4
zavitlati,4
obrecnuti,4
polivati,4
utrapiti,4
egzistirati,4
skrasiti,4
ucmekati,4
bosti,4
unesti,4
iskositi,4
pentrati,4
nakisati,4
podrigivati,4
kipeti,4
oglodati,4
okrnjiti,4
obigrati,4
uterivati,4
pobacati,4
kumiti,4
pljuskati,4
emitovati,4
postanuti,4
iskamčiti,4
raščerečiti,4
pročišćavati,4
pomutiti,4
rastrčati,4
pogoršavati,4
crkavati,4
tamaniti,4
ušunjati,4
zatrpavati,4
preživati,4
montirati,4
promuvati,4
projektovati,4
moratati,4
reknuti,4
prebirati,4
dohakati,4
imakati,4
obigravati,4
ocrtati,4
omršaviti,4
delati,4
rascvetati,4
okrepiti,4
pokisati,4
kašljucati,4
počastiti,4
veslati,4
dorekati,4
zažmiriti,4
podudarati,4
čerečiti,4
popisati,4
tapkati,4
svrbeti,4
obeshrabriti,4
ubrajati,4
otrpeti,4
skapati,4
obletati,4
odštampati,4
splasnuti,4
unesrećiti,4
zapucketati,4
opštiti,4
ustreliti,4
natrapati,4
utisnuti,4
prepravljati,4
zavoljeti,4
zakupiti,4
čeprkati,4
prekratiti,4
poplaviti,4
olinjati,4
sukobljavati,4
istegnuti,4
začešljati,4
zarezivati,4
nula-nuti,4
dokotrljati,4
priklanjati,4
skljokati,4
dogoniti,4
ponižavati,4
ubrati,4
živahnuti,4
naduvati,4
počuti,4
mahnitati,4
izrađivati,4
otpuštati,4
jauknuti,4
špacirati,4
potrzati,4
žiti,4
zaceljivati,4
osiliti,4
prezreti,4
voletati,4
kretosmiti,4
suzdržavati,4
otkopčavati,4
matiti,4
ugađati,4
srozati,4
kričati,4
lakati,4
presušiti,4
natočiti,4
raspremati,4
isprebijati,4
tlačiti,4
podavati,4
