verb,dim_001,dim_002,dim_003,dim_004,dim_005,dim_006,dim_007,dim_008,dim_009,dim_010,dim_011,dim_012,dim_013,dim_014,dim_015,dim_016,dim_017,dim_018,dim_019,dim_020,dim_021,dim_022,dim_023,dim_024,dim_025,dim_026,dim_027,dim_028,dim_029,dim_030,dim_031,dim_032,dim_033,dim_034,dim_035,dim_036,dim_037,dim_038,dim_039,dim_040,dim_041,dim_042,dim_043,dim_044,dim_045,dim_046,dim_047,dim_048,dim_049,dim_050
cerekati,0.07471933,0.8267263,-0.004474287,-0.0043436736,0.0004770361,-0.004816626,-0.0030522945,0.0066449973,-0.006096531,-0.013923579,0.0016646913,-0.02194676,0.37016422,-0.37920362,0.034329884,-0.15720735,0.008698939,-0.004935729,0.0026132362,-0.0180334,-0.0020336828,-0.021966081,0.029817699,-0.007922158,-0.0019320835,0.011942838,-0.0313225,-0.00044596606,0.0023585262,0.0017455983,-0.006141557,0.004981912,0.003564208,0.0032421972,-0.0072117858,-0.00021656298,0.0008923385,-0.015029211,0.0009873545,-0.000451644,0.00071783847,-0.00028163783,-0.000395979,-2.5733805e-05,-0.0024969801,0.0020043172,-0.0010676427,-0.001746635,-0.0034520805,0.00040011306
cijeniti,0.066796005,0.7423602,-0.004968997,-0.0034884764,-0.0024446524,0.0042778696,0.0015852721,-0.012404963,-0.014295831,0.009820553,-0.0021332349,0.003289662,-0.044519726,0.057675127,-0.00903693,0.18380038,-0.3995507,-0.42630434,0.07534748,-0.19373007,0.012316683,-0.07019182,0.098665625,-0.022073496,0.004887519,0.018535994,-0.04793557,0.00017187405,-0.0021986256,0.012665777,-0.029470649,0.012800358,0.022364963,-0.002820332,0.0010675464,-0.00480589,0.0012928408,-0.014075392,0.00816532,-0.012851,0.00044053025,-0.0021213107,-0.0009497031,-1.1688876e-05,3.750828e-05,0.00015365126,-0.0027293821,0.0011978089,-0.00086712476,0.0023800035
crtati,0.086299166,0.9602392,-0.0061901323,-0.0028467183,-0.0025825514,-0.0005351893,-0.0029953732,0.0023799762,-0.003235738,0.0011432224,-0.00076211616,0.00212695,0.01888224,-0.019535145,0.0069037825,-0.10928464,-0.009687723,0.013167982,-0.001833978,0.1904972,0.021935286,-0.096854374,0.093178906,-0.02052974,0.0025463079,0.0015051543,-0.041782837,-0.0013653826,-0.00037054275,0.0041464693,-0.013215797,0.007416492,0.0061137783,0.004429774,-0.007525283,0.00043780464,-0.00045348823,0.0023759594,-0.0024704314,0.00422446,-0.00027854898,0.0014531818,0.0012818538,-0.00011362505,-0.0006181591,0.0004988808,0.0003371029,-0.0012939281,-0.0001849415,0.0007123591
cvetati,0.06966642,0.77409804,-0.0051352964,-0.003437676,-0.0025220967,0.0040760688,0.0013248123,-0.011669732,-0.013775157,0.009585291,-0.0021568683,0.0032905806,-0.0435512,0.056446675,-0.008768896,0.17874092,-0.3779981,-0.40206084,0.070847765,-0.18033613,0.011474618,-0.064896196,0.08879526,-0.019862084,0.004505074,0.01705633,-0.041946117,0.00024638095,-0.0017905213,0.010804245,-0.025227128,0.011135688,0.018389361,-0.0025350489,0.002102171,-0.004062308,0.0010971745,-0.009690919,0.0074357735,-0.01168574,0.00036032175,-0.0018107825,-0.00060649746,2.3597811e-05,5.0837563e-05,4.4239103e-05,-0.0019851692,0.0007830983,-0.0004946139,0.0020135553
dahnuti,0.08583121,0.9524011,-0.0061662863,-0.0028267622,-0.0027847067,0.00094397,-0.0023932448,0.00038810444,0.0008562989,0.0016515502,0.00143222,0.0066745924,-0.105093636,0.114397384,-0.002370625,-0.07736786,0.131161,-0.054269128,0.04207922,-0.0148813,-0.009014955,0.011914968,-0.104414366,0.021892387,-0.006085637,-0.12528782,-0.07029051,-0.0019563565,-0.0019395468,0.007841531,-0.019143013,0.0060654352,0.014895544,0.00032986258,-0.007779997,-0.0023963875,0.00037254478,-0.011521266,0.00093873224,-0.0008686698,-0.0006145902,0.0016847665,-0.0003991764,2.8572871e-05,2.4151957e-05,-0.0006465664,0.0012236773,-0.0022696785,0.0017001459,-0.0017459642
dati,0.08926529,0.9908049,-0.0063208807,-0.002705428,-0.00280495,0.00060118205,-0.0022787317,-0.00013018251,-0.0031099448,0.003661265,-0.0015041601,0.0026814137,-0.026278738,0.032438703,-0.003377522,0.05085093,-0.0022365372,-0.022278465,0.0073677893,0.016273232,-0.0028569798,0.012865843,-0.00999703,0.0016846533,-0.0011246685,-0.037950724,0.017766261,0.00097650336,0.0114423735,-0.013435858,0.0023265006,0.01332572,-0.032205734,0.021538965,-0.017405258,0.00578749,0.0010702692,-0.026492221,0.0012584368,-0.0022692424,0.0017118333,0.0011631806,-0.0004389082,-0.0001526285,-0.00019850038,-0.0006172487,0.0005260627,-0.0010799672,0.00047732552,-0.00091852003
davati,0.08895781,0.9865056,-0.0061224783,-0.0028756154,-0.0026408383,0.000585617,-0.0020993294,-0.00041742827,-0.0034209173,0.0027006236,-0.0015997889,0.0016772724,-0.01672703,0.022820234,-0.0027560296,0.05237063,-0.001641403,-0.056773767,0.019059576,-0.007856457,-0.009694433,0.046791926,-0.037662547,0.0077518667,-0.0021877151,-0.046076313,0.043679804,0.0020244822,0.01149193,-0.012850374,-0.00037317935,0.01730562,-0.033084586,0.024388751,-0.02019492,0.0061229104,0.0013717681,-0.0323792,0.0018845531,-0.0031971629,0.0020200312,0.0008695352,-0.001875773,-0.0002063719,-0.00016552358,-0.0007183109,0.0005067213,-0.0010618708,0.00033562,-0.0011781537
daviti,0.08430953,0.9371383,-0.0062951334,-0.0045917933,-0.0017589288,-0.0011090953,-0.0027850699,0.0032450126,-0.0016348244,-0.0022138457,0.0014889131,-0.00029037814,0.054255273,-0.056324445,0.020335317,-0.32555494,0.006384995,-0.030325454,0.017336287,0.0014060456,0.0006152699,-0.00052329845,0.009693209,-0.0030060585,-0.00050998613,0.011615173,-0.02218546,-0.00018287006,0.0018366816,-0.00044025603,-0.0020966951,0.002385852,-0.0023151876,0.0031301265,-0.003638812,0.0009891937,-0.000123711,0.0016475668,-0.0011657956,0.0022315234,2.6696802e-05,0.0011821836,0.0011602152,2.290444e-05,-0.0009684456,0.000612641,0.000992244,-0.0018742608,-0.000557193,-0.00019274661
dejstvovati,0.067675784,0.7523817,-0.0048462437,-0.0015740497,-0.0027739606,0.0010284019,-0.0018093701,0.0003599585,-0.0012002897,-0.0022775908,0.004319022,0.00029197667,-0.028699683,0.040904112,-0.0046550003,0.10222946,-0.03085081,0.044400536,-0.02203031,0.051555034,-0.0036937804,0.0428516,-0.36459082,0.08897193,-0.022222139,-0.450572,-0.19902518,-0.008170619,-0.006260132,0.030506318,-0.06980116,0.022399994,0.067652225,-0.0026948624,-0.03190001,-0.012049242,0.0038299714,-0.108123,0.012238828,-0.019057546,0.0036652402,0.0020127206,0.0011579619,-0.00013536251,-0.0001844114,4.1125153e-05,-0.005664232,-0.001167813,-0.0006665024,0.001336297
deliti,0.08580343,0.9557503,-0.007053625,-0.002347179,-0.0034150814,0.0010106364,-0.0025282812,0.0005764829,-0.0006947478,0.009327636,-0.0014897313,0.006063259,-0.07015497,0.080068596,-0.004049171,0.019668942,-0.03618083,0.12875357,-0.050052855,-0.065156646,0.005403514,-0.027901994,-0.06639899,0.017140405,-0.0053938013,0.10729935,0.017531227,0.00075736403,0.035983346,-0.051800247,0.045374878,0.00806878,-0.10324116,0.04557466,-0.032453854,0.01601084,0.00304242,-0.07020602,0.0044865236,-0.009362305,0.005506571,0.0018061592,0.0038703573,-0.00012380519,-0.00026318192,-0.00037089013,-0.0011254845,0.00055426033,-0.00031207726,-0.0006879812
denuti,0.072191164,0.7985831,-0.004271208,-0.004457462,0.0007373106,-0.005150835,-0.0030525858,0.0070018372,-0.0061795334,-0.015124618,0.0019228567,-0.023513949,0.39491493,-0.40504053,0.03673391,-0.17278357,0.010383656,-0.005355024,0.003029907,-0.021739915,-0.0020166663,-0.024758473,0.036290165,-0.00945391,-0.0019505383,0.013157675,-0.03684301,-0.00056813477,0.0022153151,0.0030601772,-0.0092432005,0.006290588,0.0066646785,0.0033399337,-0.008908379,-0.0007217925,0.0010808471,-0.019912913,0.0012982277,-0.0008819588,0.0008258285,-0.00049566897,-0.00073398027,-6.533893e-05,-0.0026916645,0.002256259,-0.0017682756,-0.0015011637,-0.004046637,0.00066280074
derati,0.07852768,0.8719756,-0.005623181,-0.003179364,-0.002746114,0.003259555,0.00035743718,-0.0087658465,-0.01159834,0.008528036,-0.0021943734,0.0032213076,-0.039110012,0.050786972,-0.007612573,0.15662916,-0.29245338,-0.30638295,0.05317548,-0.12848863,0.008215892,-0.044570647,0.05170371,-0.011554699,0.003045234,0.01142348,-0.01982642,0.0005031805,-0.00031420027,0.0040261396,-0.009768564,0.005045549,0.0040431204,-0.0014774653,0.0056647905,-0.0013711564,0.00038892392,0.0057940586,0.0047230846,-0.00735825,7.351065e-05,-0.00069079676,0.00059703714,0.00014500717,9.56336e-05,-0.00033437784,0.0006310316,-0.00066611526,0.00080064515,0.000704017
desiti,0.08663439,0.96417564,-0.007123403,-0.004105999,-0.0023058213,-0.00067046675,-0.0028762745,0.0027472451,-0.0012310899,0.0020533183,0.0005381691,5.946586e-05,0.036542617,-0.033039592,0.013240831,-0.19050573,-0.01859348,0.09646627,-0.03386082,-0.094776645,0.005273008,-0.037611563,0.03256298,-0.008070428,0.0008071101,0.022502592,-0.028551089,-0.00044342197,-0.001521316,0.003426115,-0.005799228,0.0016325662,0.005592105,-0.00024996372,-0.0013443957,6.694031e-05,-0.0006773388,0.009450399,-0.0021390829,0.003600637,-0.0004996251,0.001168473,0.0013082187,5.411536e-05,-0.0007513442,0.00042632877,0.0011671985,-0.0016148438,-0.00019202448,-0.00017760345
dešavati,0.08444861,0.94210106,-0.0078029013,-0.0032216222,-0.003500998,0.0013386229,-0.002539191,0.0005419243,0.00079947093,0.0103667155,-0.0006036775,0.009141131,-0.11185288,0.12282351,-0.00095449144,-0.10234541,-0.038933054,0.1789437,-0.066480376,-0.15095916,0.009264127,-0.053249896,0.034244828,-0.008110775,0.00224395,0.027545186,-0.022367936,-0.00039964105,-0.004026516,0.00413456,-0.0038124335,-0.0012127062,0.0063200337,-0.0029842544,0.0033491417,0.00022418684,-0.0015536287,0.024713675,-0.0036926803,0.0056240377,-0.0011855703,0.0017289543,0.0021318402,0.00012752837,0.00013292891,-0.00042148883,0.002527502,-0.0015727392,0.0015653576,-0.0005881253
dijeliti,0.07581256,0.8466834,-0.007416527,-0.0024831893,-0.0033427796,0.001198373,-0.002240913,0.00042194797,0.0013747647,0.013039731,-0.0017216818,0.0045969193,-0.060087487,0.073366284,-0.007783221,0.11108703,-0.058076214,0.2871785,-0.1111951,-0.21586375,0.011910706,-0.09121885,0.04188783,-0.011076572,0.0007713122,0.03480088,0.056968823,0.001231976,0.07000791,-0.100369774,0.086882584,0.016914131,-0.198763,0.0890053,-0.06462757,0.030656332,0.005964942,-0.14188637,0.008498877,-0.017853294,0.010581664,0.0019066638,0.0058202497,-0.00039067623,-0.00067088945,-0.00019432705,-0.0054210527,0.0028449986,-0.0022547122,-0.00016639063
diktirati,0.07268714,0.8077411,-0.005150373,-0.0016696329,-0.0028736563,0.000981904,-0.0019386283,0.00041422932,-0.0015770893,-0.0014543505,0.0035879586,0.0006040378,-0.028420579,0.040188964,-0.0045923623,0.10089816,-0.029409407,0.03970677,-0.020039577,0.050225325,-0.0035357804,0.04044381,-0.33152878,0.08074014,-0.019906798,-0.40040722,-0.1704532,-0.0070754574,-0.0050235367,0.0249172,-0.057090994,0.018133564,0.05487879,-0.0021682542,-0.02610362,-0.009794822,0.0031613116,-0.08874319,0.010363874,-0.016099265,0.0031270217,0.0020982756,0.0015419959,-5.519312e-05,-0.0001330224,-0.0001476787,-0.003920493,-0.001649316,-2.3018298e-07,0.00077806355
dirati,0.08663552,0.96278167,-0.005926798,-0.0024769343,-0.0026810872,0.0005391586,-0.0018970488,-0.0014491497,-0.0069458033,0.0040966286,-0.0018886353,-0.00048090148,0.03574993,-0.030702656,-0.0003919461,0.09076876,-0.11724793,-0.08536995,0.009218675,0.065605216,0.012718663,-0.059913006,-0.01222402,0.0054479614,-0.0041230884,0.09280084,-0.010415225,0.00016056286,0.029696764,-0.03744537,0.023332834,0.01404326,-0.075174436,0.0388582,-0.031232608,0.011351099,0.0034505215,-0.07306629,0.006607061,-0.011902462,0.005055224,0.0006089641,0.002230065,-0.00022012007,-0.00072226283,0.00033117438,-0.0028177325,0.00091602956,-0.0016265915,0.0006803098
dirnuti,0.057456527,0.6394755,-0.0043359017,-0.0019445642,-0.0021945378,0.0009750629,-0.0012700327,0.00010419819,0.00094432535,0.0075646793,-0.0014168728,0.0031945617,-0.033073954,0.036503136,-0.0059386306,0.07270657,-0.012071067,0.034189176,-0.012423741,0.016203923,0.00029342575,-0.011214305,-0.046217654,0.007532706,-0.004881125,0.0026603872,0.19179748,0.004401159,0.16470243,-0.23693192,0.21524186,0.03424504,-0.4703663,0.20404135,-0.14238696,0.07044881,0.015704202,-0.3404987,0.024865001,-0.048317146,0.025583522,0.0027035319,0.010731886,-0.00093492464,-0.0015141815,-0.00033661985,-0.012717512,0.0064622005,-0.0056548207,-0.00075147214
disati,0.08738235,0.9715374,-0.0065094708,-0.0029984475,-0.0029618312,0.0008634469,-0.0024843127,0.0005804296,-0.0017422162,0.004180628,-0.00022935512,0.0075339894,-0.07996245,0.08329102,-0.0024054162,-0.05911792,-0.021672565,0.008976408,-0.0034491837,0.043746438,-0.014410648,0.1275289,-0.061126478,0.0156533,-0.002989744,-0.08452641,-0.03518901,-0.0008295137,0.0016529656,-0.000959123,-0.0023274494,0.002506319,-0.0056896997,0.0028532012,0.0012477975,0.00093025103,-0.00048049094,0.009197518,-0.0009576013,0.0019421108,-0.00028362492,0.0019293604,0.0025588153,9.711756e-05,-0.00011710519,-0.0014723513,0.0028938365,-0.0024647976,0.002191638,-0.0012883638
diskutovati,0.07789524,0.86499655,-0.0055901157,-0.0032048458,-0.0027311603,0.0033312694,0.00043782935,-0.009017117,-0.011793184,0.008626414,-0.0021941394,0.003231227,-0.03952729,0.051319957,-0.0077178325,0.15865545,-0.29987016,-0.3146485,0.05469756,-0.1329124,0.008493821,-0.04629501,0.054806508,-0.012249453,0.0031685873,0.011898519,-0.021654207,0.0004829862,-0.00043442726,0.00458047,-0.011033155,0.005545173,0.0052090213,-0.0015649875,0.005384885,-0.0015902529,0.0004465861,0.004554961,0.004947846,-0.0077165114,9.665614e-05,-0.00078171096,0.00050124194,0.00013547693,9.2178845e-05,-0.00030453477,0.0004224802,-0.0005510821,0.00069820555,0.0008095788
diti,0.07723044,0.8615378,-0.0066388356,-0.0041767405,-0.0030741799,0.0017421431,-0.0021598001,0.0003351645,0.002060779,0.0064904825,0.0013113059,0.015698751,-0.18493295,0.18788543,0.008046791,-0.42187205,0.0048345556,-0.046305034,0.026760021,0.013912501,0.0026231317,0.014451138,-0.0029215994,0.00019385447,0.0006603326,0.010683224,-0.016014453,-3.8042523e-05,0.0011063486,-0.0011973997,-0.00081080216,0.00097230304,-0.004520673,0.0027469806,-0.0015895446,0.0014741726,-0.0007751553,0.011162156,-0.0025093213,0.0037927227,-0.00044219207,0.0020539255,0.0020224499,3.1557913e-05,0.00019084364,-0.0003637469,0.0020226673,-0.0016187199,0.0013518182,-0.0004580379
diviti,0.07374046,0.8158282,-0.0043952237,-0.0043900586,0.0005802475,-0.0049504363,-0.003053344,0.0067883213,-0.0061312653,-0.014403346,0.0017674054,-0.022573907,0.3800756,-0.38954774,0.035292037,-0.1634205,0.009368178,-0.0051031564,0.00277889,-0.019505026,-0.0020276068,-0.023077225,0.03238583,-0.008530183,-0.0019400067,0.012426782,-0.033513397,-0.00049435685,0.0023027908,0.002264935,-0.0073675094,0.0054999604,0.00478867,0.0032818725,-0.007883474,-0.0004158951,0.0009669871,-0.016959868,0.001110236,-0.0006214097,0.00076065067,-0.000366078,-0.0005293042,-4.1344905e-05,-0.0025745665,0.0021042693,-0.0013439632,-0.0016506013,-0.0036874493,0.000503669
dizati,0.082977355,0.9247614,-0.007117009,-0.0021964244,-0.0034507657,0.0010385766,-0.0024762088,0.00056900707,-0.0009842366,0.006263546,0.0006360961,0.002803984,-0.046425443,0.06106636,-0.0060715023,0.113914706,-0.053099893,0.19267526,-0.07812891,-0.113370426,0.0055878395,-0.032690126,-0.13244335,0.032584347,-0.007975586,-0.17271794,-0.09214673,-0.0035788936,-0.0059765056,0.013994562,-0.025540842,0.0054985327,0.027813114,-0.0044410927,-0.005975321,-0.0038107845,8.561099e-05,-0.011292674,0.0013205413,-0.0018318279,2.5940137e-05,0.0015392064,0.0023511767,0.00017216592,-9.7249904e-05,-0.0005005451,0.0010290782,-0.0021588008,0.0018255463,-0.0004735571
dići,0.06556962,0.73548186,-0.00773572,-0.002242518,-0.0035092796,0.0013894193,-0.0022932685,0.00043780042,0.0024607044,0.011384461,0.0013100265,0.0037045197,-0.07193444,0.09260247,-0.008310392,0.13344808,-0.08846361,0.43521342,-0.17026608,-0.3319898,0.017195633,-0.11940041,-0.050251845,0.014179515,-0.005217876,-0.159875,-0.165541,-0.0057262387,-0.015915036,0.037273847,-0.06899126,0.017082397,0.0804804,-0.011901567,-0.018826365,-0.011856029,0.0004276315,-0.04779293,0.0026509247,-0.0045592543,0.00018692357,0.0012213961,0.00025054056,-0.00019721496,-0.00012230071,0.00045850236,-0.00526932,0.0009348057,-0.0015581496,0.0021272178
djelovati,0.08764907,0.9738936,-0.0060848203,-0.001961976,-0.0029779365,0.00048081102,-0.0024572858,0.0007070482,-0.0038443638,0.0044818944,-0.0020707373,0.0027880154,-0.023921162,0.031062366,-0.0034955163,0.07856803,-0.010718621,-0.00013291212,-0.0020536855,0.036421265,-0.0027257432,0.021148503,-0.07380166,0.015999034,-0.0010805738,-0.006718688,0.06567354,0.0016465768,0.006381477,-0.027277716,0.060221296,-0.020871866,-0.067460224,0.004725823,0.028158564,0.012425178,-0.0047400743,0.10447177,-0.0064092567,0.0097473515,0.00011236696,0.01830814,0.009980174,0.001284958,0.0010926551,-0.0067222877,0.03568149,-0.019388514,0.016714929,-0.014360342
dobaciti,0.70890695,-0.063138284,0.05001747,-0.060592953,0.018237835,0.067177534,0.0700903,-0.038487047,0.16812195,-0.23137821,-0.5727477,-0.22518075,0.060665388,0.075323634,-0.038364943,-0.0060220277,-0.013243719,0.014978667,0.033897903,0.0017585226,-0.024750467,-0.003260815,0.005473142,0.017529884,-0.000294552,0.00026862437,-0.00934627,-0.01192021,-0.008861759,-4.2456577e-06,0.0032149928,0.0024757236,-0.004883189,0.016229158,0.011175638,-0.00043148134,-0.015631255,0.0016346298,0.0015497688,-0.020038536,0.0018109665,-0.011786777,-0.009342689,0.0084389,0.0037799748,-0.0018562753,-0.011107993,0.016891155,-0.0033483158,-0.00201594
dobaviti,0.70850396,-0.062736005,0.049349643,-0.06354502,0.023090657,0.07089791,0.07292313,-0.039642338,0.17695299,-0.23132917,-0.56488955,-0.23882905,0.05678037,0.07379347,-0.03721722,-0.0044205096,-0.014994438,0.022341212,0.030430771,-0.005632903,-0.023224484,-0.006643776,0.008826848,0.016011335,-0.00023668265,0.002859796,-0.011353062,-0.012131637,-0.007083904,0.0025432897,0.0016945597,0.0008253099,-0.0016482457,0.010921846,0.009327679,-0.0014828001,-0.009856693,0.003946358,0.00026057003,-0.013122527,-0.0021489002,-0.0061948863,-0.009754773,0.008516615,0.0054054107,-0.0014246682,-0.009975795,0.016189298,-0.008356318,0.0033385383
dobijati,0.08696473,0.96407884,-0.0057378993,-0.0031695499,-0.0020347433,-0.0014102063,-0.0027030357,0.0029057027,-0.0044292514,-0.0027946911,-0.0030565707,-0.0071803387,0.12121109,-0.11906813,0.010145672,-0.007682773,-0.007961811,0.00466661,-0.0027143874,0.020719232,-0.002959165,0.0056250677,-0.037027955,0.00813509,-0.0018449422,-0.0056044003,0.1613372,0.0062011136,-0.015351724,0.026149668,-0.04472493,0.032752026,0.032634977,0.011017901,-0.017362515,7.892646e-05,-0.00064888387,0.0060036154,-0.0043170387,0.00800859,-0.0005561158,-0.00065715396,-0.009442187,-0.0003870615,-0.00025460488,0.000257889,0.0027061715,-0.001973946,-0.00019011674,-0.001006948
dobiti,0.43242863,0.7024449,0.022376927,-0.035616312,0.010214408,0.033151537,0.036679436,-0.015260197,0.08639774,-0.12196336,-0.291751,-0.12278933,0.1425929,-0.072976366,-0.0029953697,-0.018950816,-0.0112512745,0.008709751,0.0035800769,0.017072404,-0.025312854,9.379834e-05,-0.02321197,0.022072459,-0.0029753693,-0.004732103,0.16563362,-0.012286406,-0.045016196,-0.06383031,-0.2962884,-0.183043,-0.07391441,-0.05260154,-0.02583057,0.003084229,0.009545428,-0.0006729283,-0.0052278372,0.007661556,-0.008070044,0.006823738,-0.0070404387,0.0041978788,-0.0002988074,-0.00038986385,-0.0004044533,0.001823355,0.0024540764,0.0028459914
dobivati,0.47144902,0.67821556,0.024930125,-0.039638914,0.009009515,0.034150176,0.039351434,-0.015979612,0.09545101,-0.13893667,-0.33269775,-0.14442702,0.19156364,-0.11904693,-0.0065046297,-0.04550823,-0.011542397,0.01574156,0.014679517,0.014963143,-0.0151706245,-0.0015596616,-0.022785595,0.013859512,-0.001875831,-0.007704137,0.2572231,0.004995495,-0.034328658,0.060872342,-0.10710562,0.06804838,0.08476038,0.023323946,-0.03867729,-0.005095587,-0.005154926,-0.024133136,-0.0057161665,0.0042820866,-0.0024066626,-0.0034652369,-0.02339071,0.0029628926,0.00086551753,-0.00018079733,-0.0047490927,0.007002591,-0.0030071335,0.0022033474
dodati,0.5287886,0.43493304,0.031583507,-0.04547728,0.013518024,0.045292724,0.04888346,-0.023853756,0.116911076,-0.15538721,-0.38902652,-0.16415411,0.029030023,0.066098206,-0.027729614,0.036608834,-0.013712818,0.017089723,0.02134575,0.025392337,-0.018536046,0.009838162,-0.04359781,0.016054304,0.0107096145,-0.011052897,0.24190332,-0.0048567853,-0.03558383,0.046949822,-0.07981606,0.06280872,0.069154605,0.031397715,-0.019511297,-0.0046157152,-0.028655997,0.025155937,-0.008964204,-0.025063904,0.012079456,0.0980898,0.45155168,0.012162533,-0.011772299,0.0054817856,-0.014338629,-0.0016097996,0.014655635,0.0072880806
dodavati,0.5924519,-0.05248062,0.042063706,-0.050968114,0.01523031,0.05486511,0.06690639,-0.02935602,0.14595732,-0.19245009,-0.47113332,-0.20019034,0.04807779,0.06147338,-0.031147571,-0.004201331,-0.011682374,0.0122331595,0.027545717,0.0025156746,-0.0163902,-0.0016290841,-0.0012501937,0.001953224,0.021763049,0.0007619026,-0.005403194,-0.017706534,-0.0075344853,-0.0042122747,0.008699068,0.002641077,-0.008137049,0.015579808,0.011051413,-0.002034416,-0.028659327,0.02399486,0.0020640334,-0.0235245,-0.0004746598,0.036979184,-0.032392044,0.009884067,0.031225055,-0.16096935,0.48885491,-0.16791534,0.06523064,0.017748125
